G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.7905231	0.7426777	0.0662661	0.7093194	0.3314271	0.1484111	0.4579959	0.7014253	0.7204516	0.6912876	0.7763610	0.1978663	0.1938385	0.4645171	0.3791119	0.7486686	0.2681274	0.0022918	0.0105116	0.5016167	0.3695200	0.6353318	0.3976529	0.0139082	0.0201058	0.1661600	0.5408342	0.4082445	0.5990868	0.4432286	0.6313091	0.0908262	0.6825480	0.5520764	0.3308627	0.3403512	0.6237964	0.4159812	0.2524189	0.2741926	0.5310490	0.1320322	0.6856877	0.7491916	0.0038772	0.1354700	0.5239683	0.4529962	0.2369479	0.3064523	0.6608147	0.3884400	0.6700981	0.5821884	0.0822264	0.5414150	0.6508494	0.6908649	0.5878974	0.5750047	0.6050657	0.5070276	0.2563446	0.3988771	0.5432046	0.3738673	0.2312801	0.6086241	0.2458993	0.1190929	0.2259635	0.2116145	0.4374820	0.3860610	0.1560447	0.0007258	0.4690612	0.4860244	0.1572963	0.3119157	0.3769580	0.4721681	0.1599683	0.3504029	0.7562697	0.2091233	0.5999049	0.5042979	0.6576215	0.3519779	0.4803228	0.5079542	0.6430375	0.6144559	0.7916782	0.3588091	0.6948168	0.6831919	0.6798361
0.7260303	0.0000000	0.4605855	0.4552298	0.2264608	0.4565984	0.5018891	0.0217320	0.5618905	0.1793116	0.4792219	0.6951055	0.5850577	0.3571374	0.6362160	0.1474842	0.3569240	0.4501238	0.2647286	0.7111306	0.2012087	0.0151978	0.5665521	0.3641988	0.0259183	0.0390298	0.1085184	0.6301428	0.4610241	0.6215163	0.4376417	0.6118128	0.1279031	0.7388260	0.4365513	0.3012981	0.5393180	0.5100862	0.4866975	0.3740613	0.0140876	0.1835882	0.3722730	0.7567202	0.7289477	0.0157302	0.1129981	0.3918524	0.4953089	0.5315389	0.2252416	0.6336685	0.0707613	0.3364497	0.5832774	0.2035206	0.3446971	0.6131731	0.6705891	0.5287721	0.5488585	0.8854774	0.3340885	0.2129635	0.2468727	0.6041039	0.2979280	0.1915196	0.6244595	0.2948249	0.1745739	0.2217769	0.1425142	0.4178393	0.3547530	0.1175020	0.0015472	0.3955600	0.4861660	0.2785904	0.2877350	0.2970185	0.5730035	0.2395050	0.3451770	0.6371638	0.2553443	0.4490895	0.4556506	0.5614906	0.4391615	0.5646333	0.5969429	0.5649918	0.6361353	0.6341758	0.2551061	0.6650794	0.6405062	0.7606149
0.7539426	0.1565515	0.0000000	0.3698951	0.2641487	0.4734294	0.4480828	0.0470358	0.6127325	0.2220504	0.5741465	0.7284802	0.5085375	0.3557841	0.6946449	0.1611329	0.3112899	0.3475255	0.1853418	0.6182339	0.2285148	0.0427772	0.6822023	0.2838429	0.0228808	0.0162272	0.0956410	0.6291355	0.5152539	0.6982792	0.4737875	0.5542256	0.0707735	0.7168966	0.4825361	0.2712680	0.5573037	0.4532923	0.5003366	0.2832227	0.0109603	0.2045947	0.2788158	0.7376520	0.6221140	0.0226151	0.1763544	0.4647521	0.5591914	0.5083241	0.1727604	0.6378018	0.0794548	0.4168475	0.6408017	0.0901285	0.3262897	0.5260070	0.5923290	0.5546597	0.5044190	0.6718320	0.3837059	0.2655627	0.3283450	0.5699878	0.2373927	0.2107423	0.7319788	0.0988567	0.1368773	0.1746323	0.0790336	0.3512186	0.4278317	0.1208171	0.0039621	0.4870058	0.5474074	0.1614019	0.3745798	0.3066960	0.5258730	0.2031478	0.4556702	0.6055243	0.1951570	0.5879254	0.4784976	0.6045608	0.3357397	0.3620339	0.4025119	0.5911998	0.7353777	0.6079420	0.3149029	0.6437384	0.6623434	0.6524311
0.6514838	0.0995921	0.4606580	0.0000000	0.2127348	0.4949365	0.4255897	0.0580244	0.6622540	0.2623533	0.5032798	0.6816621	0.6046683	0.3970299	0.6353650	0.2082234	0.3053908	0.4359706	0.1879975	0.6469602	0.1910721	0.0330425	0.6535193	0.3906226	0.0212249	0.0656859	0.1316510	0.7200708	0.6502801	0.6047847	0.3976382	0.6714428	0.1104566	0.6348323	0.5431031	0.2886083	0.4403244	0.4695247	0.4517278	0.3744031	0.0148619	0.2546914	0.2888619	0.6736562	0.6690716	0.0091231	0.1165128	0.3927372	0.3834890	0.5115094	0.2354152	0.6613417	0.0916472	0.4177728	0.5484533	0.1640882	0.3964176	0.4506549	0.6095638	0.5606733	0.5457083	0.5664846	0.3303316	0.3030473	0.2676968	0.4810368	0.2276948	0.1967096	0.7547061	0.2251081	0.1789041	0.1361971	0.1059362	0.3863184	0.2926905	0.0710502	0.0005023	0.4058267	0.5120953	0.2325678	0.2953536	0.3393779	0.5064312	0.1747647	0.3298937	0.6346188	0.3175545	0.5198910	0.4438170	0.5207490	0.4957900	0.3978303	0.4186263	0.6947491	0.6672642	0.7247282	0.2069237	0.6613461	0.6211052	0.6620148
0.0104000	0.7018850	0.5664656	0.0399820	0.0000000	0.4508711	0.1198037	0.5052342	0.7269699	0.5869545	0.5592743	0.6639148	0.6760438	0.7452110	0.9939773	0.3071548	0.4038674	0.3826789	0.2616719	0.0158057	0.1078864	0.0169779	0.7342391	0.4030285	0.0142489	0.0600110	0.0936413	0.7590303	0.3895168	0.6757481	0.4399290	0.6548792	0.0852958	0.5643182	0.0631311	0.3719341	0.3495237	0.5199432	0.3558711	0.3297202	0.0106553	0.1360202	0.3299165	0.0498092	0.6657806	0.0085889	0.0570502	0.4944510	0.6479833	0.6074593	0.1245994	0.6859000	0.0013278	0.1384614	0.2825095	0.7546895	0.3048049	0.1227674	0.3065054	0.5880712	0.7059976	0.6988138	0.3049579	0.2325931	0.2566472	0.5040838	0.3035681	0.2466731	0.4855174	0.1640853	0.1461198	0.2311277	0.1986260	0.4408301	0.3573068	0.2365919	0.0014320	0.4733110	0.5713485	0.2199477	0.3723118	0.2952655	0.5144820	0.1118289	0.3417338	0.7033166	0.2649080	0.4922943	0.3556821	0.5479981	0.3312893	0.4320969	0.4820158	0.7091309	0.6866926	0.8302222	0.2533701	0.6515273	0.8080881	0.6068719
0.6260131	0.1133990	0.5186459	0.4322309	0.2676902	0.0000000	0.4688721	0.0602403	0.6586274	0.2403184	0.5699746	0.6027163	0.5718091	0.3135545	0.6274272	0.1832855	0.3548265	0.4595780	0.2300562	0.6758374	0.3094640	0.0120893	0.7754563	0.3407594	0.0175464	0.0258185	0.1581748	0.6697590	0.5433308	0.6243861	0.4434256	0.6717204	0.0725187	0.6329763	0.4686340	0.3178922	0.4767097	0.5017897	0.4398455	0.3976004	0.0275415	0.2186683	0.2218018	0.5432941	0.7356809	0.0121495	0.0850834	0.4473470	0.4244142	0.5303784	0.2310114	0.5990681	0.0819095	0.5714067	0.5471723	0.0883789	0.4125763	0.5330534	0.6245975	0.5640987	0.5663070	0.6417245	0.3805806	0.2179452	0.2232341	0.5183105	0.3521535	0.1822695	0.6042768	0.1502389	0.1779874	0.1953281	0.1681234	0.4857259	0.3511197	0.0920317	0.0046643	0.4751229	0.5351464	0.1660175	0.3118188	0.2700791	0.5338951	0.1357866	0.4199152	0.6722042	0.2888206	0.4814798	0.5229155	0.6618681	0.4649806	0.3538166	0.5327561	0.7173938	0.6157105	0.8000959	0.2457576	0.7016858	0.5473945	0.6337541
0.6127681	0.0856480	0.4498285	0.4155980	0.2686743	0.3768960	0.0000000	0.1180241	0.6459619	0.2197295	0.5896657	0.6059700	0.5375426	0.3853131	0.6480031	0.1686749	0.2611687	0.3741260	0.2326823	0.6080569	0.2415839	0.0184742	0.7839811	0.3771840	0.0145892	0.0402620	0.1013622	0.6493086	0.4418108	0.7444274	0.3273851	0.6710331	0.0569291	0.6360572	0.4788884	0.3014558	0.4217861	0.3879910	0.4178795	0.3088050	0.0268285	0.2734416	0.2785636	0.6637140	0.7233931	0.0056800	0.1194633	0.5128196	0.3806170	0.5659923	0.1773875	0.7364849	0.0608089	0.3937612	0.5842185	0.1039181	0.4464551	0.5393838	0.6323988	0.6176153	0.7432513	0.6808154	0.3571615	0.2666866	0.2919115	0.4838114	0.4603582	0.3299046	0.7014775	0.3755424	0.1569920	0.2702495	0.2793812	0.4885671	0.4091535	0.2138394	0.0024325	0.5496609	0.5294416	0.2241105	0.3212482	0.2182853	0.4522285	0.2511357	0.3026626	0.7244104	0.2126056	0.4252514	0.3511864	0.6459690	0.4004378	0.3472881	0.5698174	0.7338759	0.6397180	0.5802637	0.2743721	0.7015866	0.7249431	0.5880144
0.5808108	0.0979401	0.4990984	0.4526425	0.2579202	0.4384220	0.4836486	0.0000000	0.6050561	0.1798294	0.5387520	0.4708040	0.5072118	0.3468673	0.6642418	0.1663509	0.3022239	0.4266590	0.1794953	0.7817853	0.1742282	0.0332226	0.6151498	0.3239286	0.0392496	0.0316911	0.1430619	0.6820291	0.6527318	0.7410406	0.4923956	0.8332153	0.1163950	0.6398574	0.5717735	0.3195189	0.4729022	0.5075303	0.4192077	0.3199774	0.0146650	0.3459817	0.2234049	0.7190932	0.6817440	0.0056016	0.1351876	0.5512995	0.4517440	0.5908497	0.1678663	0.6929037	0.1242327	0.5020140	0.6716893	0.1440026	0.3985249	0.5969610	0.5852554	0.5258214	0.5859664	0.5795373	0.3520675	0.2145420	0.2336667	0.5087849	0.2096690	0.2482147	0.7954118	0.1768662	0.1291009	0.1493467	0.1237069	0.4124904	0.3641384	0.1146233	0.0007847	0.5173831	0.5636254	0.2562498	0.3094702	0.2636701	0.4544472	0.1287755	0.4545260	0.6318675	0.2438872	0.7026035	0.4081115	0.6271277	0.3986499	0.4548713	0.4845532	0.7542836	0.6795310	0.7386624	0.3380200	0.6845717	0.8473364	0.6995044
0.7004517	0.0713787	0.4306089	0.2805284	0.3009807	0.5178119	0.4619879	0.0705755	0.0000000	0.2273618	0.5791255	0.6094332	0.6308905	0.4118099	0.6361726	0.1764885	0.2722833	0.3931430	0.2723759	0.7854428	0.2649055	0.0503396	0.7080889	0.3867671	0.0157517	0.0110115	0.1429392	0.5968604	0.4459189	0.5550452	0.4862335	0.5919134	0.1131831	0.5514907	0.5043731	0.3234204	0.4589707	0.4916922	0.4113741	0.3210941	0.0367426	0.3040100	0.2851412	0.6657698	0.7687645	0.0090795	0.1534426	0.4538626	0.3702199	0.4646471	0.2515794	0.6769959	0.0372100	0.4352461	0.5723411	0.1563020	0.4003575	0.5540149	0.6133420	0.6281109	0.5874728	0.6425445	0.3802487	0.2833074	0.2330783	0.5186013	0.3376637	0.1566682	0.5832492	0.1532918	0.1129769	0.1502394	0.1742997	0.4954940	0.4220442	0.1460066	0.0054356	0.4659371	0.5651495	0.1716952	0.3988486	0.3265001	0.5646788	0.2370037	0.3280654	0.7877900	0.1929468	0.4830983	0.6394132	0.6053463	0.3218933	0.3773208	0.5325490	0.6696109	0.6248918	0.5767301	0.3281842	0.6323168	0.6842091	0.6952914
0.7506018	0.0363694	0.5471042	0.3963244	0.2350225	0.4455939	0.4940311	0.0911873	0.5563164	0.0000000	0.5302838	0.5999722	0.6039476	0.3533189	0.6494036	0.1194227	0.2938858	0.4259128	0.1951634	0.5739561	0.2193839	0.0535236	0.7534488	0.3908092	0.0213342	0.0149394	0.1754252	0.6099544	0.4572480	0.6146671	0.4707955	0.6657477	0.0924356	0.6435940	0.6913259	0.3652388	0.3857164	0.4796946	0.4025718	0.3403908	0.0115240	0.3163776	0.2951652	0.7319584	0.5941006	0.0197141	0.0998444	0.4613772	0.4248498	0.5562117	0.2528201	0.6731222	0.1123518	0.5517871	0.6020668	0.1512464	0.4499606	0.4577021	0.7414689	0.4722669	0.5096352	0.6479768	0.3218955	0.3278934	0.2816538	0.5536776	0.2642191	0.2119727	0.6120716	0.1796653	0.1859664	0.1489026	0.1691346	0.4254931	0.3922419	0.1669141	0.0056945	0.4830004	0.5086805	0.1781193	0.2784249	0.2365707	0.5343619	0.1850403	0.3239815	0.6498922	0.2086238	0.5312703	0.5050207	0.4831333	0.3894481	0.3741262	0.5244292	0.5667164	0.5775477	0.6180030	0.2990800	0.6658591	0.7520228	0.7089263
