G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3069783	0.0010706	0.3202053	0.3730662	0.6923577	0.0573063	0.2043051	0.4849733	0.2083998	0.3998225	0.6624975	0.3128351	0.1454115	0.4751956	0.7414622	0.0836869	0.6883691	0.4175694	0.6377754	0.0571605	0.4098147	0.2418890	0.5373278	0.2127883	0.1616983	0.3221314	0.2375492	0.6114212	0.5148268	0.2200253	0.7902636	0.4180563	0.5348288	0.6123827	0.3012508	0.3894656	0.6900188	0.3947860	0.4320731	0.1703686	0.4881752	0.4386081	0.7286807	0.5297275	0.1437617	0.3191119	0.0313880	0.6779083	0.3794544	0.6476580	0.3176072	0.1184965	0.2930547	0.4018558	0.2284020	0.2873572	0.0139272	0.1849381	0.1273981	0.3733828	0.5125573	0.6228151	0.6480223	0.2024415	0.4953397	0.3461440	0.4602055	0.2644344	0.2344771	0.2185628	0.1918601	0.4219343	0.0595916	0.2158004	0.6163183	0.0387668	0.3544170	0.2067454	0.5689267	0.1862469	0.3815251	0.0043422	0.0144561	0.6202881	0.5678722	0.2186389	0.2685806	0.5039708	0.0527544	0.7083513	0.7251903	0.5556579	0.8020581	0.1999942	0.6457866	0.7170100	0.1385744	0.5852361	0.7586427
0.5068995	0.0000000	0.0821705	0.0130044	0.2601023	0.5945918	0.2638348	0.0531095	0.3110601	0.2030836	0.4665769	0.6399146	0.2588685	0.0891720	0.4214879	0.6407487	0.1362966	0.6152196	0.2038188	0.6142967	0.0459540	0.3018128	0.1227402	0.5262247	0.4294467	0.1396756	0.2435395	0.2471859	0.3826855	0.4050203	0.2832869	0.5359414	0.4919744	0.5290313	0.6491408	0.2611178	0.4512206	0.6510174	0.3722641	0.4178608	0.1985584	0.4977385	0.4548589	0.6246070	0.6420241	0.1995291	0.2962224	0.0393067	0.8328300	0.3044095	0.5514233	0.3318803	0.0996357	0.3046149	0.3008243	0.2676815	0.3351144	0.0108430	0.2175726	0.0667353	0.4144316	0.5208920	0.7082788	0.5607679	0.2408887	0.5773261	0.3292526	0.5576739	0.3347379	0.3722714	0.2302012	0.2801283	0.5063775	0.0479689	0.1324000	0.5584244	0.0479907	0.3082036	0.2897246	0.7462044	0.1307284	0.2373893	0.0252385	0.1218703	0.5334298	0.6703423	0.2957067	0.2851801	0.3879278	0.0272746	0.6902439	0.6680714	0.6383841	0.6588699	0.2180770	0.6074288	0.5996576	0.1466037	0.7599457	0.6988965
0.7307854	0.1207341	0.0000000	0.0000678	0.1265811	0.5749082	0.3023232	0.0076215	0.3846611	0.1951884	0.4096478	0.6419402	0.2225899	0.0931460	0.5944479	0.6111525	0.1256059	0.5872588	0.3032245	0.6332688	0.0375147	0.3679764	0.1773493	0.4211353	0.3169136	0.1798406	0.2869091	0.2206519	0.6540535	0.5677815	0.2412713	0.6588160	0.4323722	0.6842857	0.6803450	0.2739679	0.5070944	0.5903430	0.3214973	0.4447379	0.2515782	0.6865560	0.4729001	0.5810177	0.4443150	0.1995665	0.3697942	0.0195140	0.8175531	0.2679866	0.6724010	0.3395667	0.1734211	0.2975211	0.4069519	0.3033245	0.2206899	0.0040904	0.2209211	0.0672328	0.3097393	0.4682215	0.5500224	0.5055306	0.2050988	0.6569954	0.3566815	0.5414324	0.4052114	0.3501630	0.2502411	0.2706002	0.5345920	0.0640945	0.1732235	0.4897296	0.0485741	0.3850238	0.2209404	0.7713793	0.2346660	0.3738456	0.0144769	0.0357836	0.6510633	0.7678107	0.3157763	0.2118122	0.3591785	0.0858399	0.6592580	0.7029956	0.6707460	0.7251995	0.2645529	0.6606302	0.6979128	0.1169223	0.6842757	0.8090574
0.2941518	0.1208124	0.1018892	0.0000000	0.2793996	0.4300079	0.4255980	0.0623541	0.3511895	0.1954955	0.3957350	0.6201502	0.2731899	0.1018284	0.4824365	0.7183527	0.0669055	0.6136074	0.3292698	0.6696682	0.1027551	0.3161807	0.1890733	0.3190534	0.3029933	0.1357375	0.3228225	0.2766253	0.2563618	0.6032370	0.2428371	0.6653243	0.4011058	0.5986136	0.7090773	0.2588048	0.4301812	0.5485364	0.4279436	0.3885713	0.2074363	0.4702924	0.4988411	0.5772575	0.5011100	0.0934197	0.3336923	0.0453013	0.6766051	0.3282416	0.7138327	0.2698391	0.1129284	0.3112385	0.3273129	0.3184919	0.3357771	0.0186667	0.1586625	0.1245957	0.3183638	0.4736259	0.6391959	0.5420159	0.1705423	0.6265351	0.3265562	0.5349209	0.3427839	0.3305345	0.3376524	0.2637202	0.4657365	0.0652122	0.1678899	0.5737936	0.0502822	0.4098889	0.2198680	0.6575196	0.1979291	0.3620162	0.0294668	0.2967201	0.5303793	0.8131856	0.2970387	0.2909682	0.3727108	0.0676825	0.7501085	0.7304299	0.5376933	0.5406418	0.3596395	0.5728221	0.6441834	0.0904128	0.7775951	0.6988908
0.5440023	0.0605903	0.0713522	0.0082050	0.0000000	0.6354291	0.2503585	0.0171094	0.4328925	0.1919623	0.5276838	0.6409067	0.3690140	0.1114530	0.5374842	0.6503044	0.1784732	0.6617259	0.2527723	0.5780004	0.1316730	0.3321929	0.1726515	0.3356277	0.2870248	0.1114297	0.3470753	0.2737784	0.3521757	0.3818152	0.3356631	0.7287752	0.3926575	0.6350743	0.6392009	0.2328516	0.4462994	0.6876837	0.4315315	0.4683764	0.2462041	0.4778443	0.5842451	0.5933848	0.6415478	0.0902038	0.3661044	0.0438804	0.8296795	0.3606593	0.6710609	0.3026309	0.0692006	0.2865084	0.3430991	0.2885018	0.3457311	0.0070495	0.2545994	0.1312537	0.3837445	0.5993696	0.7519875	0.5348580	0.1630176	0.6960319	0.3774738	0.5068719	0.3373212	0.2737975	0.3361969	0.1696746	0.5586324	0.0933006	0.1433221	0.5517905	0.0683387	0.2852669	0.3507229	0.6480606	0.2063099	0.3443253	0.0260317	0.0912189	0.5722727	0.8142055	0.1624672	0.2389519	0.3189821	0.0456673	0.5353700	0.8151981	0.5500858	0.5588834	0.3441245	0.7920313	0.6802318	0.1174592	0.6879676	0.6416346
0.5833520	0.1486029	0.0638702	0.0061988	0.1700675	0.0000000	0.2612293	0.0397705	0.3919057	0.2207085	0.3415217	0.6298484	0.3856401	0.0988944	0.5150407	0.8945686	0.0665063	0.6788558	0.4179520	0.5809945	0.1259167	0.3923705	0.2154976	0.3711907	0.2579560	0.1340473	0.4168055	0.2270851	0.3740688	0.4681371	0.2511289	0.7236010	0.3600413	0.6394966	0.5647572	0.1806372	0.4484756	0.6687363	0.3478514	0.4158618	0.2320315	0.5424405	0.5546216	0.5781260	0.5129820	0.1092760	0.3232399	0.0646327	0.6545220	0.3651969	0.6392851	0.2899434	0.1031127	0.3440237	0.3472525	0.2081077	0.3159516	0.0170767	0.2623346	0.0734538	0.3570023	0.4699499	0.4817958	0.4915015	0.2001544	0.6118715	0.3736227	0.5193961	0.2159675	0.2646753	0.2794145	0.2292120	0.4740585	0.0825670	0.1382304	0.4129385	0.0861839	0.3631318	0.3172044	0.6107215	0.1774587	0.3859237	0.0140714	0.1378794	0.6317672	0.6718949	0.2811221	0.3025368	0.4050786	0.0589449	0.5795380	0.7499309	0.5316410	0.6784406	0.2539627	0.6030961	0.7119460	0.0836604	0.5873908	0.8278583
0.4054045	0.1539035	0.0745135	0.0073029	0.2692098	0.5806976	0.0000000	0.0253431	0.3942851	0.2157648	0.4247028	0.6591597	0.3182588	0.1718375	0.5510646	0.6328320	0.1439797	0.6922622	0.2711438	0.5816728	0.0453668	0.3701410	0.1786832	0.3550225	0.2584342	0.1942089	0.2744961	0.2378764	0.3708908	0.4045655	0.2003997	0.6272902	0.4912479	0.5664823	0.6334593	0.2147605	0.4496040	0.6447524	0.3553445	0.3777071	0.1692677	0.4479323	0.4611057	0.6036298	0.5126311	0.1285939	0.5454523	0.0463468	0.7298823	0.2883470	0.7539689	0.3285591	0.1797415	0.2735704	0.4403581	0.2635711	0.4362610	0.0100869	0.1430710	0.0823415	0.3532522	0.5148795	0.6839939	0.5333615	0.1550850	0.6906654	0.3553490	0.4677225	0.2788767	0.2953740	0.2450989	0.1931872	0.6232268	0.0670579	0.1463092	0.5671736	0.1050911	0.2884701	0.2641312	0.6707780	0.2052297	0.4046093	0.0133167	0.1884696	0.6127742	0.7146425	0.3439271	0.2364514	0.4204384	0.0788441	0.7491703	0.6300436	0.7314530	0.6323608	0.3839060	0.6162500	0.6081980	0.1029807	0.6428575	0.6283756
0.4642482	0.1155313	0.0791623	0.0116214	0.2786918	0.4688528	0.4088018	0.0000000	0.3320641	0.2277766	0.4998893	0.6569234	0.3302361	0.1346651	0.4524794	0.6331016	0.0597418	0.7498939	0.5238122	0.6991829	0.0450542	0.2996401	0.1034018	0.4033786	0.2858495	0.1859148	0.3256407	0.3451033	0.3709138	0.4883250	0.2694398	0.6363835	0.4376963	0.6633256	0.7528932	0.2304648	0.3613017	0.7697083	0.2897824	0.4571670	0.2204716	0.5537476	0.3785912	0.4949213	0.6089911	0.1543583	0.3753847	0.0323675	0.6760293	0.4066506	0.6189253	0.2642024	0.0763700	0.2517391	0.3888223	0.2358372	0.3927840	0.0080429	0.2415421	0.1031308	0.3469625	0.4384435	0.6642379	0.5504035	0.2221186	0.7019063	0.4188726	0.6091226	0.2962467	0.2363982	0.2329414	0.2115923	0.5875814	0.0489790	0.2236143	0.5744704	0.0562417	0.3420460	0.3783669	0.6888780	0.2148953	0.3586371	0.0253135	0.1737109	0.5893362	0.7031397	0.2160760	0.3098647	0.3271337	0.1379876	0.7184246	0.6349842	0.6976468	0.5612264	0.3289780	0.7292022	0.5739720	0.0682119	0.6704461	0.5972375
0.3364021	0.0736579	0.0551085	0.0127326	0.2076185	0.4940554	0.3157247	0.0196684	0.0000000	0.2129622	0.4825619	0.6989974	0.3262062	0.0779224	0.4493806	0.7159668	0.0973740	0.6387615	0.3603737	0.7584126	0.0923613	0.4523495	0.1645716	0.4901936	0.3385742	0.1425889	0.3150222	0.3440010	0.2812434	0.4214450	0.3088877	0.6489986	0.4896779	0.6477416	0.7992999	0.2568588	0.5505048	0.7512129	0.4314121	0.3734400	0.2467413	0.4959803	0.4008045	0.6290633	0.4257629	0.0747620	0.3061993	0.0320456	0.7776274	0.2956482	0.6178956	0.2917806	0.1114338	0.2810248	0.2678273	0.3546340	0.3557624	0.0165596	0.2655535	0.0979474	0.3126122	0.5395165	0.5458906	0.6165873	0.2217618	0.7248417	0.3620432	0.4953880	0.3920758	0.3025909	0.3719100	0.2857842	0.4406617	0.0883806	0.1860834	0.5168293	0.0407765	0.2355256	0.2770194	0.6541806	0.1641224	0.3935215	0.0084289	0.1810897	0.5511616	0.6480186	0.2863148	0.2076652	0.6198360	0.0490921	0.7990039	0.7494562	0.5982193	0.6696080	0.3013481	0.6553896	0.6254626	0.1357399	0.6841615	0.6763072
0.0471947	0.3508408	0.3746576	0.5819005	0.5888667	0.6301321	0.3154822	0.3744132	0.3873529	0.0000000	0.5030716	0.7039664	0.2932643	0.1079677	0.5497014	0.7818726	0.0952557	0.5604647	0.3824755	0.6022252	0.0579227	0.4622468	0.2145462	0.3909818	0.2745334	0.1499490	0.3161257	0.2601488	0.2838780	0.5463928	0.2132480	0.6636560	0.4129926	0.6180042	0.6724251	0.1706208	0.4957079	0.6743157	0.5107025	0.5331035	0.2394983	0.4213027	0.5318041	0.5771406	0.5048750	0.1345896	0.3298637	0.0213597	0.6942031	0.3106349	0.6966033	0.3447910	0.1243871	0.2997058	0.2874272	0.2127854	0.3855765	0.0232257	0.2065052	0.0618658	0.3968148	0.4909378	0.5631700	0.5267122	0.1601919	0.6684660	0.3719527	0.5598290	0.3538388	0.3056918	0.2207194	0.2201212	0.5016612	0.0606699	0.1567382	0.5176016	0.0755359	0.3413782	0.3145873	0.6285842	0.2488102	0.2668937	0.4485291	0.6021581	0.6129694	0.6936957	0.2139759	0.2919837	0.3581971	0.0927146	0.6925528	0.6611945	0.6352851	0.6566802	0.2464128	0.7973110	0.7210537	0.1157210	0.6965909	0.7225432
