G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.7424003	0.8310909	0.0114585	0.7110747	0.2940999	0.1353039	0.5755063	0.6592473	0.7226992	0.7150902	0.6684735	0.3218180	0.1872581	0.5395345	0.3794148	0.7710542	0.4007795	0.0103677	0.0042972	0.5316694	0.3224212	0.7303959	0.4256106	0.0280941	0.0180034	0.1685965	0.6614735	0.5574886	0.7500293	0.6022959	0.8107837	0.0753647	0.7922878	0.7744880	0.3480908	0.3368138	0.4794892	0.5262207	0.3657773	0.3297793	0.4039314	0.1876307	0.8449291	0.5548535	0.0051275	0.1208364	0.5315180	0.5700210	0.2381801	0.3757107	0.7310142	0.4104316	0.6534418	0.5673553	0.0654681	0.6193678	0.6906420	0.8062402	0.5423270	0.5847615	0.7091952	0.3603009	0.2152626	0.3372116	0.4418878	0.3165360	0.2632296	0.5837392	0.2574942	0.1511377	0.1982857	0.1812674	0.3121855	0.4613021	0.1471038	0.0040439	0.4241409	0.5760368	0.1630762	0.3347540	0.1960805	0.7144751	0.1472211	0.4119410	0.7294643	0.2336900	0.6408958	0.4277473	0.6210989	0.3700244	0.4221261	0.6039942	0.6506697	0.6301033	0.6931566	0.2252580	0.8105301	0.7668065	0.7981628
0.6904878	0.0000000	0.5396500	0.4243282	0.3074931	0.4723024	0.4187275	0.0635872	0.7312955	0.2514423	0.7331597	0.6892360	0.4843404	0.3933451	0.6376599	0.1666440	0.4565370	0.3319582	0.2671975	0.7475163	0.2562999	0.0419398	0.7119938	0.3318447	0.0263155	0.0169646	0.1655843	0.7442555	0.4357164	0.7691988	0.4219127	0.8075312	0.0873010	0.7209475	0.5326318	0.4203270	0.5159609	0.5836076	0.4195836	0.3926602	0.0113410	0.1753446	0.3925150	0.6520134	0.6554938	0.0107049	0.0894038	0.4596621	0.4324710	0.5908331	0.1849326	0.7743159	0.0795432	0.4968519	0.6626126	0.1035341	0.3386846	0.7018476	0.7378917	0.5474756	0.6060504	0.6477269	0.4008279	0.2607630	0.2450049	0.5707855	0.2333225	0.2263066	0.6282233	0.1938641	0.1659272	0.1848452	0.1291476	0.4167458	0.4173715	0.1110524	0.0016314	0.5411294	0.5186982	0.2307102	0.3178169	0.2545035	0.5789788	0.1244313	0.4116370	0.6124227	0.2330362	0.5283940	0.3451381	0.5048740	0.4855837	0.4190962	0.5344564	0.7354287	0.6447951	0.7494048	0.1862191	0.6431280	0.7024401	0.6778267
0.6547569	0.0927311	0.0000000	0.5467254	0.2962001	0.4996844	0.4994049	0.0711528	0.7205439	0.3276416	0.6534528	0.6248546	0.5542074	0.4412460	0.6306482	0.2660491	0.4278166	0.3679323	0.2250563	0.8361043	0.2703667	0.0256707	0.7052217	0.3826619	0.0098738	0.0233586	0.1579958	0.6871642	0.6615285	0.7657249	0.4408482	0.7482270	0.1370285	0.5893290	0.5379593	0.3077116	0.4198162	0.5128143	0.4422310	0.3063095	0.0195220	0.2151059	0.1960518	0.8154093	0.5648097	0.0044531	0.1376290	0.4005233	0.5280043	0.5962368	0.2367964	0.7430243	0.0696243	0.5682160	0.5680887	0.1321751	0.4277814	0.5433115	0.7111733	0.5629344	0.5917561	0.6449091	0.4661460	0.2606004	0.3280771	0.6206977	0.2841880	0.2427156	0.6672896	0.1834743	0.1892841	0.1234620	0.1696119	0.4540770	0.4040473	0.1510020	0.0007756	0.4411752	0.6047389	0.2220416	0.2993466	0.1919405	0.5134519	0.0704858	0.3365837	0.5774863	0.1956068	0.6476977	0.3979010	0.5677500	0.4887573	0.4120628	0.5476053	0.6835442	0.6784206	0.6803183	0.3540145	0.7158107	0.6455466	0.7283054
0.6395004	0.1204274	0.4673125	0.0000000	0.2930721	0.6008899	0.5210881	0.1211758	0.7175482	0.2742165	0.5981750	0.5857786	0.5229453	0.3469447	0.8890310	0.2068743	0.3754740	0.4889229	0.3003521	0.7271880	0.2685514	0.0360087	0.7173237	0.5511186	0.0214534	0.0302460	0.1724692	0.6601897	0.5792405	0.7449691	0.5866094	0.7983080	0.1204598	0.6951572	0.4417302	0.4034111	0.4658862	0.4765505	0.4417468	0.3097416	0.0179565	0.2457543	0.2978921	0.7303238	0.6756771	0.0202737	0.1013013	0.5120640	0.4528792	0.4471345	0.2703586	0.6991946	0.0982142	0.5599439	0.5825206	0.1291265	0.4174294	0.6650946	0.6422435	0.5671925	0.8085439	0.6994899	0.3532043	0.2998528	0.2727730	0.5825535	0.2645405	0.1946281	0.6556137	0.1928485	0.1254784	0.0945592	0.1207424	0.3457666	0.4758283	0.1807713	0.0030071	0.4039306	0.5842676	0.1422340	0.2699440	0.3120168	0.4320753	0.2144698	0.3973719	0.8162288	0.2009995	0.7524409	0.4500266	0.7467868	0.4118105	0.4154799	0.4513658	0.7968260	0.7005874	0.7490306	0.2749590	0.7697128	0.7932453	0.6358660
0.0105241	0.6771888	0.5601298	0.0151907	0.0000000	0.6234473	0.1587105	0.4845796	0.6323099	0.7830288	0.6690326	0.6916414	0.8110370	0.7403415	0.7414120	0.3441110	0.3922070	0.4539400	0.2160434	0.0214267	0.1455085	0.0200863	0.7984896	0.4588855	0.0148322	0.0200316	0.1147632	0.6579390	0.3493324	0.7121248	0.4932863	0.7773803	0.1134174	0.6063255	0.0184808	0.2700400	0.4725083	0.5880888	0.3175883	0.4172354	0.0203348	0.2209241	0.2940368	0.0705193	0.7497500	0.0139224	0.0803163	0.4551626	0.7197168	0.7912776	0.1019049	0.8014745	0.0059307	0.2763019	0.3461635	0.7560273	0.2408038	0.1641538	0.4055244	0.6107912	0.6884172	0.6923152	0.3938334	0.2271598	0.3109516	0.4614929	0.4599726	0.2846447	0.6370960	0.2035273	0.2352567	0.5075755	0.3633798	0.5017855	0.4798567	0.2560636	0.0015076	0.4744680	0.5232240	0.1972416	0.3475932	0.2342245	0.4951963	0.1561663	0.3985842	0.5664351	0.2447814	0.5579351	0.4213253	0.7032280	0.4215245	0.4073854	0.5387335	0.7944535	0.6896177	0.7585928	0.1869685	0.7504874	0.9447089	0.6305276
0.6639500	0.0807415	0.4744222	0.4219774	0.2438834	0.0000000	0.5350892	0.0514846	0.7286846	0.1934722	0.5283266	0.5491295	0.5839863	0.3957397	0.6896338	0.1851102	0.3390320	0.4141886	0.2392974	0.7264704	0.2585572	0.0420447	0.6117415	0.3892921	0.0166016	0.0276760	0.1643891	0.7753086	0.5038686	0.8444775	0.4033723	0.6337630	0.0966921	0.6088604	0.5547332	0.3807266	0.4050596	0.5098672	0.5111968	0.2840514	0.0184809	0.3450105	0.2836967	0.7966964	0.7375013	0.0045590	0.1203060	0.5494840	0.4110264	0.5191080	0.2854522	0.6413625	0.0965763	0.5023998	0.6986893	0.1688799	0.4477461	0.4756650	0.6971010	0.5002809	0.6943239	0.8060054	0.3019238	0.2357766	0.2918236	0.6287399	0.3332539	0.2496624	0.6499209	0.2603626	0.1648208	0.1893473	0.1966633	0.3517678	0.4729635	0.1595727	0.0013822	0.6130518	0.6159198	0.2051398	0.3305886	0.2876139	0.5279937	0.1434601	0.3074126	0.6765687	0.2319110	0.5669882	0.5834529	0.6483171	0.4469135	0.3756301	0.4376586	0.7041993	0.7538406	0.6586324	0.2135109	0.7630167	0.5795657	0.7217038
0.7350679	0.0901730	0.4609009	0.5998586	0.3179257	0.3630717	0.0000000	0.0652649	0.7770462	0.3016635	0.5713263	0.5127148	0.4637754	0.3416838	0.6782841	0.1438961	0.4032815	0.4742282	0.2520508	0.8880749	0.3567848	0.0164128	0.5686684	0.3914973	0.0448782	0.0490077	0.1296024	0.7355028	0.4146220	0.6521020	0.4301368	0.6327301	0.1613267	0.7952095	0.6049224	0.2974331	0.4199203	0.5234330	0.6021070	0.3070178	0.0270219	0.2536013	0.2243360	0.7416400	0.6154471	0.0117043	0.1418724	0.4668949	0.3892833	0.4232030	0.2412877	0.7700700	0.1417372	0.5333181	0.7494969	0.1079286	0.4947637	0.5686491	0.7220550	0.5712324	0.5401987	0.7138012	0.3905069	0.2166815	0.2560597	0.4747875	0.4061896	0.2682622	0.6358648	0.1940951	0.2437081	0.2452650	0.3942750	0.4960168	0.4858992	0.2907914	0.0007214	0.5270125	0.5927413	0.3108302	0.3647364	0.2649643	0.5428850	0.2269176	0.3696463	0.6433081	0.2366300	0.5802876	0.5901175	0.6964433	0.3745655	0.3770410	0.6501279	0.5887733	0.6575768	0.7376626	0.3586210	0.5781898	0.7790732	0.6346446
0.7914420	0.0659867	0.5091666	0.4833638	0.3539262	0.3585991	0.4188938	0.0000000	0.6431878	0.1496678	0.6669328	0.6200926	0.5032439	0.3128704	0.7250743	0.1521712	0.3342606	0.4866988	0.2287880	0.6125116	0.3167041	0.0128938	0.8030983	0.4315025	0.0173875	0.0402501	0.1208604	0.6359668	0.6041620	0.6777125	0.4071110	0.6092711	0.0871381	0.6725821	0.5814104	0.3174210	0.5215230	0.6062813	0.5359345	0.2594815	0.0243356	0.2268468	0.3006170	0.6362711	0.6679897	0.0047670	0.0902671	0.4559328	0.3798749	0.5494794	0.2681366	0.7268900	0.1167770	0.4660246	0.6673227	0.1338073	0.4069655	0.6326673	0.7082948	0.5596128	0.6099159	0.7819748	0.3714216	0.2288140	0.2571306	0.6462046	0.2893999	0.2601335	0.6480221	0.2169814	0.1908945	0.1603011	0.1237553	0.4370415	0.3479197	0.0980425	0.0016402	0.5179633	0.5451114	0.2258240	0.2803363	0.2983829	0.6464145	0.1877391	0.3194564	0.6995298	0.2728739	0.5501342	0.4815669	0.5258048	0.5294616	0.5078684	0.5541101	0.7081851	0.6297201	0.7410315	0.3432827	0.7469232	0.6372279	0.6197580
0.7158605	0.0682266	0.4371920	0.4632226	0.3095588	0.4847154	0.5274706	0.0821212	0.0000000	0.2846028	0.5553952	0.6521233	0.4438402	0.3138234	0.6980724	0.1393729	0.3939769	0.5392985	0.2783459	0.6112503	0.2681098	0.0290444	0.6430099	0.3796000	0.0470277	0.0386309	0.1274268	0.6814375	0.5897123	0.6986950	0.5420245	0.7106705	0.1075312	0.7721476	0.5344283	0.3763696	0.5134285	0.5775642	0.4969747	0.3390404	0.0202312	0.2861934	0.3057209	0.5432337	0.6557380	0.0040994	0.0825934	0.4306988	0.3849501	0.6389032	0.3077714	0.7011316	0.1002839	0.5442433	0.7364380	0.1734120	0.4158963	0.6222698	0.8254839	0.5634197	0.6290728	0.6664038	0.4165642	0.2164298	0.3374972	0.5125471	0.3243885	0.2260678	0.6378594	0.2339721	0.1286363	0.2110274	0.1237940	0.4581336	0.4425997	0.0891135	0.0016308	0.4211066	0.4998155	0.1989683	0.4025776	0.1992195	0.4808253	0.1726927	0.4429869	0.7792752	0.2136735	0.6142645	0.5099561	0.5902956	0.4093094	0.3864492	0.5367045	0.7803179	0.7630887	0.7531619	0.3310998	0.6528337	0.7069726	0.7372410
0.6565442	0.0515380	0.5038956	0.3815438	0.2419922	0.4805089	0.5328362	0.0576280	0.7260130	0.0000000	0.6211538	0.7132403	0.5962165	0.3559018	0.6263444	0.1527915	0.4323581	0.4687766	0.2752231	0.6480222	0.1922289	0.0188219	0.6803014	0.4702079	0.0156966	0.0259348	0.1332886	0.6219214	0.5227722	0.7059125	0.4902807	0.6992532	0.0620388	0.7210911	0.5388197	0.3524279	0.4480844	0.5484325	0.4223193	0.4148168	0.0127144	0.2240894	0.3034862	0.7717778	0.7157906	0.0213071	0.1359330	0.6103443	0.4335463	0.4900720	0.2824994	0.6656453	0.0933155	0.5065359	0.5836028	0.1265436	0.4888641	0.6037879	0.7025298	0.5852561	0.4877257	0.7943487	0.3207221	0.3425202	0.2420007	0.4989162	0.3034553	0.1705451	0.5271650	0.1927327	0.1741704	0.1551730	0.1418286	0.4087631	0.4464434	0.2100745	0.0015579	0.4627592	0.5173147	0.1923566	0.3453907	0.2902591	0.5142026	0.1434712	0.4081127	0.6607661	0.2675502	0.5542738	0.4133027	0.6748667	0.4680043	0.3716330	0.5053538	0.6489552	0.6802710	0.6257304	0.3590842	0.7814864	0.6125531	0.6984650
