G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.8641455	0.7276446	0.0174659	0.7101310	0.3215619	0.1592376	0.5784785	0.7001797	0.7252485	0.7255704	0.7225514	0.2123296	0.4005686	0.4998893	0.4007463	0.6176617	0.4129556	0.0018128	0.0003789	0.4655738	0.3986163	0.8546135	0.5105521	0.0171858	0.0343168	0.1774384	0.6771372	0.4920960	0.7325166	0.5314876	0.8424988	0.1074803	0.8107284	0.6864222	0.3006973	0.3959137	0.4748246	0.5577547	0.3667397	0.1815846	0.3899650	0.1945710	0.6756718	0.7383644	0.0062601	0.1378493	0.4679312	0.4677115	0.2276137	0.3667279	0.6055253	0.3419678	0.7347914	0.6484204	0.0795655	0.6679005	0.5983363	0.7610949	0.5783466	0.6025413	0.6559000	0.3614136	0.2381836	0.2675226	0.5947168	0.3296822	0.2386725	0.7602742	0.1718347	0.2153667	0.1708521	0.1881368	0.4313599	0.3649270	0.1704033	0.0083508	0.4930248	0.4986617	0.2042310	0.2832372	0.2711435	0.5208849	0.1897946	0.4342347	0.5464610	0.1987912	0.5540277	0.4243975	0.4477022	0.4536306	0.3293176	0.5348511	0.6665677	0.6813038	0.7548871	0.3502005	0.8610048	0.7006056	0.6887188
0.6676532	0.0000000	0.5809540	0.4271413	0.3109480	0.5170665	0.5747815	0.0549851	0.6928701	0.1803497	0.5937604	0.6588343	0.6507335	0.3286380	0.7491177	0.1580447	0.3730898	0.4852249	0.2469055	0.5679706	0.2258168	0.0268854	0.6133113	0.3836833	0.0250019	0.0203763	0.2689167	0.6821249	0.4672594	0.6964034	0.5854854	0.7297590	0.0938060	0.6969429	0.5788350	0.3229941	0.5038086	0.5999362	0.4879380	0.3431650	0.0153523	0.1954838	0.3447588	0.7200569	0.6876575	0.0053022	0.1541074	0.5245584	0.4645612	0.4861053	0.2390898	0.6751599	0.0715828	0.6686890	0.5808567	0.1473429	0.3965543	0.5555046	0.6971102	0.5465574	0.6267281	0.6847391	0.4432707	0.2432673	0.2491006	0.5568084	0.3328492	0.2414507	0.7763789	0.2334534	0.1902585	0.1702760	0.1372946	0.4386320	0.3921350	0.1144509	0.0034299	0.4707851	0.7782741	0.1810782	0.3008912	0.2902637	0.6294756	0.1317772	0.3526854	0.8523891	0.1557135	0.5422559	0.3886100	0.7616324	0.3846973	0.4426962	0.5472403	0.6193382	0.6850949	0.6401805	0.2077260	0.6798537	0.6931338	0.5823057
0.7536451	0.1154668	0.0000000	0.4872694	0.3245453	0.3816596	0.4885719	0.0584556	0.8063073	0.2956768	0.5748029	0.4797991	0.5434624	0.3493714	0.6519123	0.1752776	0.4090956	0.4397207	0.2336934	0.6352278	0.4333203	0.0171598	0.5626057	0.3716890	0.0207292	0.0406339	0.1154961	0.7260699	0.4776444	0.7571564	0.4817737	0.6448313	0.0844053	0.7114983	0.6378170	0.3704792	0.4954499	0.5919351	0.5228037	0.3393284	0.0343988	0.3390485	0.3341359	0.6251310	0.5762075	0.0187226	0.1576548	0.4454722	0.4519452	0.4875809	0.2627976	0.5262265	0.0644417	0.4355983	0.6350586	0.0987787	0.3529547	0.5262896	0.7757833	0.6469318	0.5571362	0.6837838	0.4360284	0.2285829	0.3318367	0.6016392	0.3031743	0.2305547	0.6490524	0.2676908	0.1707339	0.2318469	0.1895967	0.4629049	0.3716329	0.1777957	0.0017052	0.5303710	0.5765032	0.1912531	0.3323222	0.3272043	0.5542840	0.1339110	0.3349511	0.7097324	0.2574836	0.6371590	0.4196226	0.5723071	0.4237194	0.4411340	0.5941094	0.5953470	0.7213680	0.7767660	0.2890368	0.7270823	0.5905465	0.7212927
0.7324364	0.0551191	0.5184469	0.0000000	0.3647596	0.4678718	0.4403534	0.0846084	0.6562772	0.2693111	0.5462141	0.5683937	0.6465175	0.4235403	0.7451471	0.1950941	0.4230958	0.3328050	0.2264519	0.6318370	0.2935743	0.0491317	0.6937195	0.2892402	0.0084786	0.1009263	0.1538203	0.8354920	0.4757768	0.6453646	0.5507084	0.6893271	0.1365727	0.6594522	0.4990490	0.4094000	0.4600082	0.4478408	0.5108566	0.3822632	0.0334599	0.2783367	0.3259163	0.7197687	0.8306339	0.0101800	0.1481339	0.5152868	0.5068163	0.5098251	0.1886463	0.7396069	0.0787688	0.5051713	0.6651875	0.1466612	0.3960528	0.5839530	0.7192103	0.6062630	0.5457413	0.7740751	0.4022085	0.1883373	0.2774102	0.4553138	0.2623887	0.2414113	0.7213686	0.1944910	0.1547265	0.1504233	0.1354570	0.4785911	0.4143881	0.1577128	0.0042547	0.4921808	0.5009327	0.1522897	0.3115512	0.2002256	0.5617327	0.1207891	0.3288985	0.8932161	0.2721908	0.6296273	0.4712347	0.7000260	0.3661207	0.3659808	0.5607178	0.7311610	0.8097601	0.7865380	0.2773422	0.8241537	0.8072311	0.7120694
0.0052974	0.6362230	0.4691630	0.0326389	0.0000000	0.5800384	0.1224235	0.4167206	0.5978929	0.6126786	0.7272756	0.7922649	0.6748159	0.8547161	0.8643353	0.3365559	0.3885598	0.4027760	0.2398195	0.0104511	0.1671271	0.0255280	0.7345512	0.4298476	0.0124090	0.0371235	0.1331461	0.7840446	0.4236399	0.6817202	0.4165653	0.7189730	0.1142729	0.6715779	0.0481666	0.3389475	0.3490349	0.4315999	0.4478173	0.3105095	0.0442206	0.1393022	0.2656548	0.0560820	0.7825030	0.0008716	0.0869512	0.5117883	0.6493187	0.8692065	0.1094271	0.6248037	0.0094945	0.2082343	0.4330673	0.8791009	0.3886641	0.1566063	0.3316184	0.6904513	0.7112681	0.7489201	0.4186251	0.2223226	0.2484604	0.6442390	0.4627153	0.3265066	0.7232540	0.1749849	0.2742556	0.2955524	0.3321490	0.5505970	0.4991548	0.2644696	0.0032975	0.5506200	0.5088870	0.1853549	0.3596117	0.2641013	0.5324236	0.1843896	0.4518176	0.8713476	0.2797803	0.6269094	0.3922083	0.6508518	0.3887282	0.4183718	0.5310463	0.6981373	0.8097054	0.6813597	0.3441023	0.7091541	0.5913918	0.6484567
0.7437922	0.0726752	0.6005750	0.5362385	0.2331969	0.0000000	0.5489293	0.0698609	0.5125161	0.2345107	0.5732628	0.6130502	0.4666406	0.3870882	0.7411027	0.1358583	0.3886715	0.4025437	0.2369301	0.6305506	0.2230899	0.0197465	0.7468447	0.3535034	0.0372916	0.0796644	0.1844585	0.5825542	0.5228575	0.7103707	0.4135358	0.6988710	0.1591887	0.7202995	0.4624444	0.4466521	0.4419360	0.5531898	0.4130043	0.3740378	0.0161991	0.2373943	0.3399765	0.8863420	0.7056087	0.0146133	0.1323977	0.5018551	0.5237756	0.5247480	0.2860692	0.6997446	0.1347077	0.5630094	0.6588563	0.1526627	0.4171735	0.5936464	0.6280285	0.7673865	0.6170117	0.7308460	0.3430244	0.2791557	0.3551488	0.5110772	0.2874546	0.2318051	0.6871202	0.0884285	0.1385300	0.1640553	0.1304700	0.3877402	0.4644442	0.1228901	0.0040431	0.4393223	0.4928012	0.3164402	0.4223436	0.2142486	0.6382386	0.0742379	0.3658906	0.6871899	0.2478382	0.4985245	0.3238603	0.4437746	0.3814335	0.3881009	0.5116733	0.7474987	0.6809383	0.7545908	0.2745496	0.7479130	0.6235843	0.6305021
0.6996258	0.0854876	0.4671818	0.5545128	0.3729167	0.4100139	0.0000000	0.0772125	0.6730032	0.2039199	0.6198346	0.6479026	0.5581925	0.4245906	0.6591483	0.2140195	0.2595306	0.4202921	0.1900859	0.8396596	0.2724494	0.0178042	0.7228850	0.4170717	0.0065853	0.0659593	0.1176366	0.5059275	0.4212403	0.7976830	0.4509469	0.6866710	0.0905420	0.6547485	0.6517244	0.4093643	0.3086037	0.5435572	0.4260451	0.3298688	0.0248095	0.2811186	0.2735379	0.6713195	0.6245358	0.0168896	0.1383048	0.4712378	0.5206112	0.5195840	0.2131037	0.7040619	0.0957135	0.5439843	0.6532017	0.1439101	0.4597795	0.6408905	0.7135853	0.5977735	0.6395536	0.7676363	0.3827371	0.2575623	0.2253603	0.3941664	0.3311467	0.2957865	0.6468635	0.1854418	0.2383926	0.3616065	0.3659587	0.6142517	0.3584504	0.1894616	0.0011086	0.4085584	0.6129838	0.1845947	0.2968991	0.2682059	0.4483687	0.1106786	0.3827113	0.7201376	0.2020636	0.5452722	0.4646860	0.4838173	0.5530736	0.4099721	0.5774154	0.6669707	0.6573863	0.7518392	0.3209173	0.5900410	0.6157485	0.7303085
0.7195242	0.0917167	0.4231964	0.5285013	0.2961429	0.4679797	0.4838041	0.0000000	0.6704604	0.1544440	0.6854828	0.5331443	0.5046383	0.3760869	0.6368295	0.2072790	0.3515153	0.4203894	0.2387238	0.6034101	0.3108847	0.0454869	0.6937367	0.2956541	0.0176818	0.0364146	0.1498944	0.7419348	0.5221950	0.7238921	0.5065249	0.7326680	0.0878527	0.7175480	0.5553428	0.2532417	0.4412108	0.4939326	0.6158588	0.3784858	0.0222369	0.3170351	0.2268454	0.7020110	0.7677897	0.0169026	0.1620079	0.4163892	0.4612077	0.5783343	0.1989548	0.6847486	0.1319936	0.5234944	0.7093985	0.1517587	0.4387670	0.6985685	0.6825561	0.5549491	0.6638014	0.6964657	0.3646145	0.2460185	0.2638907	0.5741955	0.2618956	0.2941190	0.6336425	0.3026382	0.1432696	0.2814934	0.1881569	0.4164670	0.4299756	0.1665928	0.0082499	0.5093564	0.4817588	0.2076976	0.3105582	0.2414288	0.5718498	0.1281556	0.3463973	0.6867478	0.2192856	0.6550208	0.3695299	0.8350826	0.3966613	0.3892605	0.6110950	0.6222505	0.7525236	0.6640004	0.2824690	0.6602982	0.7884008	0.7039185
0.7065674	0.0842411	0.5696760	0.5210355	0.3198145	0.4749760	0.6788421	0.0454152	0.0000000	0.2274510	0.6331066	0.6381197	0.4638679	0.3511782	0.7001441	0.1829247	0.3897598	0.5442725	0.1671782	0.6922555	0.2066685	0.0395507	0.6173220	0.4550285	0.0210835	0.0292824	0.1306328	0.6784524	0.5644295	0.6009433	0.3654600	0.8494256	0.1479597	0.8184423	0.5869193	0.3452626	0.4791107	0.4819462	0.4943824	0.4123148	0.0193528	0.2832475	0.2647186	0.5847658	0.8341353	0.0212757	0.1552189	0.5362271	0.3646665	0.4241178	0.2407915	0.8139075	0.1324233	0.6151719	0.7253897	0.1514098	0.3485927	0.6211351	0.6262801	0.7802395	0.5469972	0.8254324	0.3620253	0.3145501	0.2944437	0.6301953	0.2399849	0.3106429	0.6915559	0.2068218	0.1590858	0.2141307	0.1391348	0.4688573	0.4543796	0.1352860	0.0033033	0.4843186	0.5449096	0.2711876	0.3634194	0.1842200	0.5032332	0.1106118	0.4138167	0.7305981	0.2417510	0.5806054	0.5923103	0.6977127	0.3676262	0.3905807	0.4746181	0.7942872	0.5835696	0.7687112	0.3692502	0.6843256	0.6747752	0.6880034
0.7891006	0.0676539	0.5424094	0.4760430	0.2974463	0.4653238	0.4712516	0.0978941	0.6737075	0.0000000	0.6571894	0.6822898	0.5258816	0.3011922	0.7832096	0.1386986	0.4252618	0.4730570	0.2794215	0.7099456	0.2434777	0.0452671	0.6331635	0.3769936	0.0294983	0.0264007	0.1495568	0.6183057	0.5979777	0.6436104	0.5294901	0.7701339	0.1044513	0.8389577	0.5495126	0.4043588	0.3648424	0.4190512	0.5008230	0.3662442	0.0219523	0.2531434	0.3084762	0.7612083	0.6798686	0.0030304	0.1526925	0.5307079	0.4218965	0.5446969	0.2533917	0.6877901	0.0944939	0.5335416	0.6703247	0.1135446	0.4296608	0.5617296	0.7155359	0.5257404	0.6122790	0.8102647	0.3303820	0.2769665	0.2957152	0.7076844	0.3671050	0.3231404	0.7609126	0.1404222	0.1653545	0.2231385	0.1727737	0.4095723	0.3568426	0.0974008	0.0014573	0.5328198	0.6038765	0.1903409	0.3326832	0.2982152	0.6177572	0.2133945	0.3284720	0.7557464	0.2262360	0.5330869	0.4595005	0.6354936	0.4519214	0.3674408	0.6242321	0.6902653	0.7815445	0.7097911	0.3062705	0.6670963	0.6694200	0.6902959
