G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6306781	0.6167263	0.0230299	0.6860242	0.3261597	0.1579862	0.4912960	0.8117410	0.8120408	0.6512830	0.6897396	0.3823941	0.3049452	0.5818453	0.3310413	0.6434363	0.4876963	0.0066763	0.0023435	0.3902163	0.2893528	0.7251391	0.3394420	0.0206011	0.0175417	0.1524116	0.7760526	0.5151035	0.8196662	0.5522074	0.7122202	0.0772820	0.6681624	0.6658149	0.4126137	0.3018237	0.4715177	0.4631286	0.3556513	0.2385784	0.4586130	0.1250142	0.8267412	0.5906405	0.0138990	0.1615101	0.5467715	0.3898058	0.2377429	0.3540230	0.7305655	0.3873806	0.7007858	0.5636890	0.1075022	0.5061633	0.5616264	0.6881701	0.5598643	0.5175270	0.6089433	0.4846420	0.2344562	0.2589951	0.4324319	0.3154140	0.2750240	0.6880095	0.1630701	0.1450784	0.2844419	0.2867937	0.4424172	0.3298395	0.2272295	0.0007087	0.4804609	0.5441864	0.2220247	0.3062394	0.2698579	0.4286223	0.0970323	0.3513138	0.6766948	0.1412202	0.6002456	0.4526239	0.7182659	0.3965233	0.4037024	0.4786731	0.8672920	0.7523688	0.7386562	0.3134814	0.6927880	0.7467874	0.6739606
0.6697128	0.0000000	0.5034887	0.4183336	0.2593922	0.5752321	0.5179048	0.0968315	0.6792250	0.2264600	0.6461135	0.5336150	0.5708676	0.4143678	0.6916563	0.1627915	0.3127840	0.3767140	0.1833583	0.6756098	0.2216770	0.0122334	0.6077543	0.3416649	0.0485069	0.0334498	0.0949895	0.6932857	0.6597123	0.7867761	0.4420892	0.6191140	0.1114370	0.6262315	0.5178984	0.3618473	0.4794773	0.4973997	0.3401052	0.2926074	0.0217618	0.1878954	0.3582899	0.6809638	0.6198370	0.0081797	0.1221061	0.4045852	0.4830591	0.4947196	0.2455755	0.6595577	0.1088397	0.4434739	0.6504577	0.1508075	0.4288618	0.5346866	0.7610504	0.6558581	0.5460651	0.7785598	0.3523999	0.3146107	0.3181100	0.5714545	0.1307917	0.2067715	0.7013776	0.1482710	0.1464113	0.1571186	0.1086935	0.4092523	0.4262319	0.1010864	0.0143579	0.4346950	0.6004391	0.2219077	0.2967110	0.3027880	0.4413023	0.0944319	0.4112641	0.6406874	0.1952307	0.4979567	0.3745800	0.6035660	0.4205186	0.4306979	0.4502473	0.6232238	0.5438826	0.6417645	0.2719762	0.7040375	0.6842983	0.7455295
0.7375000	0.0609007	0.0000000	0.2069325	0.1628446	0.4599302	0.4833263	0.0737089	0.6412403	0.1525533	0.5339541	0.5605158	0.5388608	0.3387524	0.6616232	0.1687687	0.2484024	0.5314450	0.2573924	0.8081957	0.1735417	0.0143726	0.5926652	0.3780541	0.0168487	0.0233442	0.1491535	0.6471535	0.5654772	0.6764749	0.6484834	0.6674828	0.1341963	0.6008778	0.4749068	0.2914021	0.5605926	0.3839643	0.4954049	0.2963191	0.0130742	0.2289339	0.3473355	0.7353467	0.7972402	0.0113931	0.0857788	0.4265080	0.4154712	0.6236590	0.1722919	0.6914801	0.0583620	0.4090712	0.6124381	0.1667809	0.4002833	0.5754099	0.6836065	0.6582936	0.6488254	0.6643675	0.3544663	0.2201951	0.2713922	0.5395011	0.2153628	0.1742802	0.5791232	0.2356451	0.1807308	0.1411877	0.1311131	0.3457589	0.4038453	0.1511828	0.0127662	0.5070562	0.5179834	0.2345182	0.2352537	0.2674043	0.5191930	0.1673617	0.3355530	0.6302700	0.2727146	0.5120522	0.4400629	0.5395117	0.2983300	0.3914775	0.6805042	0.7667207	0.7246771	0.7080617	0.3760388	0.6899189	0.7300836	0.7572401
0.7638127	0.0916051	0.5097443	0.0000000	0.3282492	0.4477935	0.5095509	0.0965441	0.8014275	0.2239210	0.5942970	0.6129397	0.5523635	0.3709065	0.7249649	0.1837962	0.2940845	0.4282749	0.2327865	0.6329696	0.2677921	0.0404005	0.6191572	0.3522827	0.0215965	0.0387620	0.1585001	0.7122401	0.5162563	0.8376234	0.4356708	0.7274474	0.1247238	0.6350732	0.4042008	0.3932127	0.3894558	0.4286313	0.4746943	0.3165761	0.0224428	0.2762692	0.3517416	0.6758285	0.6823839	0.0084734	0.1026129	0.4231900	0.4758589	0.6016160	0.2203172	0.6393853	0.0514976	0.4441690	0.5806738	0.1024069	0.3812369	0.5241505	0.8081607	0.6067156	0.4455653	0.6569939	0.3959329	0.3151303	0.2446951	0.6511799	0.2947510	0.2319482	0.6656499	0.2035837	0.1411016	0.1986371	0.1738931	0.4110203	0.3647768	0.1362050	0.0008417	0.4988237	0.5395097	0.2333693	0.3666126	0.2440875	0.4552361	0.0771620	0.3098930	0.6748162	0.3325254	0.4914822	0.4369751	0.6204923	0.3419454	0.3841043	0.5275565	0.7573148	0.6968343	0.7966724	0.2706298	0.6499450	0.7079479	0.5872924
0.0069671	0.7082831	0.5682066	0.0580878	0.0000000	0.5470448	0.1060028	0.3902595	0.7374236	0.8359135	0.7708732	0.6020275	0.7595222	0.6693955	0.7667894	0.4431525	0.3492216	0.4543726	0.2198320	0.0164116	0.0669965	0.0147356	0.8045664	0.3842341	0.0261407	0.0301645	0.1496520	0.6130838	0.4617026	0.6492765	0.4726713	0.7056269	0.0999542	0.7848726	0.0155207	0.3895087	0.3174643	0.6432051	0.3334494	0.3427003	0.0161194	0.1973613	0.3101796	0.0228277	0.6997608	0.0076590	0.1502723	0.5390831	0.7581957	0.6043837	0.1184926	0.5896236	0.0007650	0.2486165	0.2476399	0.6445394	0.2568288	0.1864470	0.4678724	0.5456420	0.6281893	0.7053816	0.5379269	0.2201519	0.2724992	0.4443723	0.4126275	0.2806775	0.6301847	0.1931977	0.2651153	0.3264930	0.2768875	0.4801119	0.3911141	0.1856159	0.0014771	0.5329185	0.7106738	0.1400854	0.3427344	0.2741820	0.4821080	0.2565332	0.3660953	0.5955046	0.2749530	0.5580120	0.7257387	0.7531074	0.2762309	0.3390367	0.4546113	0.6569215	0.6037541	0.6570540	0.3536756	0.7067781	0.6930415	0.6358744
0.7197095	0.0904325	0.4487643	0.5401227	0.3275381	0.0000000	0.4442921	0.0877030	0.6464638	0.2735303	0.5778446	0.5728055	0.4557389	0.3945339	0.5558233	0.1858545	0.2910960	0.3915728	0.2584437	0.6087171	0.2982996	0.0402452	0.5262725	0.4890432	0.0200409	0.0304618	0.1116258	0.6723408	0.4482915	0.5595543	0.4633350	0.6764936	0.0757003	0.8029250	0.6198468	0.4007699	0.4264814	0.4955554	0.4592306	0.3157660	0.0215255	0.2882132	0.2044988	0.7042404	0.7695294	0.0132428	0.1221893	0.5063606	0.4609773	0.3827410	0.2277176	0.7394156	0.0697175	0.5869217	0.5567306	0.1118497	0.3908880	0.5889085	0.7354946	0.5361906	0.5008980	0.6612687	0.3761455	0.2219178	0.2229579	0.4870488	0.2365741	0.2752813	0.5840048	0.2487763	0.1755620	0.1569657	0.2379511	0.4613587	0.3565228	0.1336564	0.0007894	0.3930802	0.5800390	0.2706189	0.3892391	0.2374990	0.5311448	0.1626313	0.2629972	0.8164528	0.2148402	0.5388171	0.4879857	0.6387549	0.4927447	0.4525815	0.4281733	0.7451471	0.6576219	0.6616605	0.3415037	0.7883993	0.7860215	0.7359615
0.6845921	0.0444914	0.5255357	0.4819791	0.3152539	0.4875234	0.0000000	0.0802594	0.6778611	0.2212968	0.7076523	0.6137624	0.4644413	0.3342974	0.6607245	0.2251740	0.2866479	0.5391289	0.1645631	0.5312319	0.2962273	0.0230545	0.7945174	0.3599438	0.0173836	0.0107847	0.0943801	0.7083470	0.4449980	0.7961981	0.3890712	0.7858904	0.1867161	0.7328254	0.5584067	0.2594033	0.3950798	0.4327945	0.4996534	0.3288717	0.0067283	0.1986858	0.3727060	0.5847760	0.7478973	0.0131957	0.1630360	0.4105899	0.3856571	0.5722458	0.1969309	0.6810813	0.0641690	0.4743242	0.6839974	0.1375031	0.4669490	0.4733675	0.7840763	0.6604629	0.6459463	0.7607007	0.3962507	0.1907568	0.2445819	0.4817206	0.3163435	0.3259039	0.6507333	0.2112881	0.1734101	0.2556749	0.2825123	0.3514928	0.4394823	0.1784091	0.0090726	0.4172288	0.4346682	0.2289464	0.2539845	0.2710319	0.6360314	0.1155774	0.3420259	0.6735214	0.2262843	0.4593103	0.4859216	0.5137072	0.3457580	0.3890708	0.5012051	0.7169791	0.5611698	0.6843660	0.3322622	0.7689143	0.6640470	0.5969494
0.7067472	0.1120344	0.5512451	0.4474766	0.2957304	0.5332349	0.4439644	0.0000000	0.6852346	0.1631953	0.6746150	0.6536291	0.4850230	0.3890896	0.7909895	0.1880956	0.3766881	0.3183075	0.1915177	0.6600252	0.2143825	0.0408521	0.6833119	0.3458716	0.0134767	0.0217710	0.1818789	0.6449758	0.5493778	0.6448133	0.3826123	0.6994421	0.1058113	0.5525770	0.5220112	0.3224983	0.5270362	0.5867780	0.5324825	0.3734788	0.0142552	0.2347112	0.3328518	0.6160232	0.6649784	0.0099835	0.1042905	0.3553603	0.4381097	0.5812869	0.1654351	0.6721458	0.0611143	0.4434026	0.6038400	0.1261466	0.4070907	0.6308291	0.7318621	0.5346022	0.6006045	0.6574885	0.4293934	0.2485442	0.3373519	0.5063586	0.2990755	0.2413142	0.6901480	0.2330997	0.1872333	0.1536866	0.1545274	0.4063744	0.3448198	0.1947087	0.0013629	0.4687830	0.6013097	0.2556046	0.2762189	0.1890420	0.4936903	0.2219160	0.3432277	0.7907323	0.2379444	0.5674568	0.4096333	0.5744271	0.4422754	0.3797890	0.4503985	0.6888963	0.6652215	0.8444553	0.2450453	0.7418265	0.5878404	0.6782581
0.7260467	0.1004429	0.4069215	0.5937141	0.2692029	0.3916444	0.5274704	0.0722411	0.0000000	0.2308662	0.6758190	0.6671993	0.6307425	0.2694341	0.7020714	0.2124130	0.4588570	0.3315313	0.2220488	0.7149465	0.2795099	0.0583995	0.7057643	0.4211884	0.0369194	0.0325802	0.1243310	0.7664397	0.4578459	0.7738698	0.3676491	0.7523827	0.0655779	0.7756520	0.5234015	0.3683005	0.4694285	0.5797005	0.4293148	0.3175602	0.0146708	0.3260896	0.3099451	0.6782023	0.5961327	0.0097785	0.1384486	0.4625375	0.3882451	0.5349415	0.2873778	0.5170789	0.1008481	0.5107410	0.6589824	0.0927654	0.3891743	0.5950300	0.8432527	0.4510072	0.6451808	0.6166840	0.3885872	0.2731314	0.3522065	0.5021271	0.2734599	0.3361060	0.6241317	0.1730834	0.1795796	0.1496616	0.0875169	0.4211884	0.3408525	0.1180776	0.0030641	0.3548690	0.4952586	0.1843124	0.3296506	0.2042345	0.4488830	0.1493572	0.4133159	0.6591722	0.2528770	0.5190160	0.4885737	0.6027490	0.3169857	0.4586348	0.4897949	0.7149339	0.7319128	0.6540326	0.2863115	0.6463507	0.7960766	0.6639059
0.6238217	0.0646936	0.4543791	0.5192402	0.2495216	0.4533592	0.5541232	0.0864079	0.6803239	0.0000000	0.5193887	0.4917853	0.5876244	0.2867826	0.7130282	0.1812773	0.3939039	0.4026242	0.2034243	0.6393818	0.2369627	0.0310395	0.5551301	0.3738535	0.0266802	0.0442690	0.1438130	0.6294201	0.4630965	0.6034594	0.3798697	0.5634297	0.1012224	0.6444519	0.4525333	0.4135090	0.4523409	0.6421010	0.5807339	0.3796214	0.0185939	0.2847254	0.2691631	0.7311055	0.7430395	0.0097190	0.1318771	0.5011439	0.5181628	0.4454350	0.3058776	0.6425245	0.1348473	0.5843916	0.6347036	0.0709251	0.4173435	0.5788886	0.5951019	0.5299498	0.5498306	0.5754190	0.4065554	0.1968438	0.2460103	0.6717126	0.2872071	0.2021878	0.6416814	0.2227628	0.1308272	0.1459655	0.1278360	0.4378479	0.3968379	0.1082775	0.0040517	0.4299515	0.5092777	0.1367599	0.3858538	0.3228718	0.4580713	0.2125173	0.3976222	0.6440196	0.2442106	0.5004076	0.5073592	0.6706147	0.5017974	0.3812519	0.4657455	0.6719011	0.5856314	0.5950204	0.2437379	0.7244136	0.6121935	0.7703750
