G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.6983591	0.7771140	0.0639970	0.8796634	0.2974092	0.2060721	0.3908600	0.7891522	0.6044854	0.6915282	0.6792553	0.2287142	0.3539945	0.6432450	0.4145524	0.6027330	0.4183217	0.0007309	0.0047849	0.4906761	0.2730333	0.7746505	0.3239694	0.0226265	0.0442722	0.1611435	0.7598346	0.4276817	0.7004681	0.5208106	0.7748326	0.0939864	0.6253441	0.5375920	0.3657730	0.4269341	0.4850118	0.6188191	0.3341076	0.3770420	0.4497018	0.1746993	0.7286543	0.6841681	0.0040543	0.2220038	0.5418804	0.3672893	0.2593474	0.3561205	0.6384551	0.3164291	0.6887649	0.6564807	0.0850076	0.4954909	0.5301427	0.5534965	0.4588094	0.5474608	0.6038193	0.4399248	0.2218079	0.3163181	0.5049943	0.3202397	0.2543971	0.6917949	0.1788108	0.2189641	0.2889304	0.2929467	0.4638408	0.3583726	0.2158764	0.0019795	0.5374893	0.5048143	0.1871684	0.3380434	0.1875170	0.3988168	0.0645530	0.3786712	0.6987817	0.2097630	0.4098558	0.2589450	0.6374340	0.3793149	0.4757457	0.5388720	0.7642006	0.7961317	0.8764667	0.3053776	0.7082194	0.6332485	0.6860054
0.6021880	0.0000000	0.5769546	0.5095231	0.3606092	0.5465372	0.3766301	0.0942912	0.6121393	0.3245925	0.6213024	0.6523023	0.5015817	0.3196213	0.6567510	0.2271979	0.4373087	0.4569037	0.2206257	0.7461767	0.3606222	0.0820357	0.6673695	0.3368800	0.0266499	0.0348729	0.1371811	0.6455447	0.5898342	0.7887094	0.5245161	0.5449138	0.1094340	0.7336048	0.5485515	0.3221411	0.5296617	0.5096805	0.5424766	0.3959164	0.0171443	0.2285826	0.3078280	0.6693551	0.7809993	0.0087787	0.1406998	0.4081844	0.4597249	0.4200843	0.3616682	0.7759917	0.1116497	0.5163977	0.6537508	0.1034131	0.5035237	0.6290035	0.6901889	0.5836643	0.5620060	0.6896191	0.3251695	0.1925374	0.2844105	0.5829176	0.2502315	0.2150873	0.6915695	0.1937073	0.1683913	0.2126275	0.1709797	0.4240941	0.4700770	0.1466062	0.0114396	0.5497004	0.6012796	0.1822730	0.3213206	0.3096701	0.5104820	0.2436419	0.3372157	0.7353138	0.2048041	0.5825831	0.4488765	0.5724355	0.4986522	0.3582278	0.6242313	0.7857085	0.6850564	0.7153654	0.3936900	0.7166022	0.7520692	0.6102393
0.6614356	0.0584522	0.0000000	0.3691448	0.3275631	0.4595594	0.4627271	0.0703987	0.6726828	0.2272730	0.5304784	0.6511904	0.5146613	0.3293403	0.7045067	0.2108268	0.3586342	0.4498983	0.1946118	0.8231926	0.2269986	0.0359369	0.5860093	0.4244906	0.0447630	0.0308575	0.0880422	0.8049006	0.6003153	0.7634273	0.4187716	0.6906715	0.1065674	0.6454473	0.4199475	0.2646385	0.4726172	0.4906501	0.4938977	0.4048760	0.0201624	0.2204998	0.3210551	0.7647128	0.6183526	0.0227488	0.0935722	0.5841159	0.3758975	0.5459492	0.2647660	0.6875415	0.0937041	0.5154756	0.6250447	0.1895495	0.3553439	0.4774606	0.6514595	0.5413202	0.5638350	0.6901647	0.3773256	0.2708091	0.3551616	0.5335768	0.2781267	0.2585905	0.6215949	0.2542204	0.1778998	0.1923858	0.2449330	0.5062549	0.3461530	0.0991637	0.0011756	0.4823082	0.4991295	0.2088714	0.2979176	0.2611008	0.5038286	0.1287556	0.4119018	0.7705689	0.2467435	0.6510938	0.4852137	0.7701633	0.3521261	0.4321780	0.5505534	0.7502362	0.6085260	0.7401922	0.2377041	0.7208685	0.7132105	0.6919294
0.7034117	0.0969548	0.4823813	0.0000000	0.2952924	0.5205841	0.4787243	0.0452023	0.6151153	0.2277441	0.5657760	0.5653811	0.5285144	0.3739110	0.7625182	0.1556247	0.3869871	0.4637704	0.2359091	0.6259135	0.1664451	0.0316757	0.6632580	0.4179122	0.0161389	0.0451095	0.1598950	0.7591032	0.5865341	0.6988748	0.5099153	0.6658031	0.1321249	0.7063535	0.5801162	0.3095710	0.4471625	0.4019248	0.4539406	0.3933335	0.0404829	0.2584341	0.3942528	0.7935406	0.7655032	0.0063783	0.1148949	0.4431724	0.5045320	0.5121122	0.2201559	0.7384512	0.0657657	0.6243114	0.6775908	0.1302655	0.3698841	0.5835804	0.8103622	0.4664572	0.6852907	0.7287699	0.3682050	0.2419527	0.3139982	0.6032277	0.2981870	0.2065350	0.6859914	0.2027313	0.1739428	0.1609364	0.0875490	0.4249400	0.4514755	0.1560087	0.0152651	0.4814843	0.6792431	0.2319239	0.2958057	0.2271804	0.5450675	0.1257646	0.3914958	0.7413655	0.1960377	0.5416986	0.5247787	0.5015580	0.3669011	0.4269479	0.4816259	0.6838548	0.6585527	0.6983363	0.3526918	0.7800976	0.6490971	0.6963823
0.0110606	0.7093053	0.6792170	0.0550323	0.0000000	0.6555227	0.2197088	0.5317943	0.7342837	0.7116774	0.6666016	0.6711347	0.8202089	0.5861966	0.7330774	0.4016892	0.4437150	0.4777123	0.2388214	0.0114892	0.1463773	0.0389520	0.8090967	0.3656626	0.0450469	0.0343504	0.1171488	0.6598964	0.3952279	0.6329092	0.4988495	0.6973174	0.1013727	0.5722237	0.0203558	0.3359701	0.4506535	0.5914874	0.3260332	0.3664550	0.0411118	0.2189624	0.3819858	0.0616617	0.7004011	0.0093791	0.1018815	0.5784936	0.7261846	0.6913860	0.1012393	0.7672147	0.0040867	0.2759251	0.2743624	0.7374768	0.3241528	0.1090215	0.3465371	0.6055532	0.5181131	0.6617032	0.4143566	0.1645479	0.3232029	0.5637713	0.2846880	0.3492885	0.7612088	0.3017577	0.2078705	0.2145526	0.2298438	0.3116495	0.3769590	0.1864296	0.0017857	0.5114019	0.5564734	0.2154115	0.3358855	0.2510647	0.5372941	0.1218967	0.3796163	0.8444642	0.1974828	0.5077628	0.5352396	0.4961224	0.4435402	0.4157669	0.5354535	0.7433395	0.7549892	0.6108934	0.3607633	0.6200709	0.6753167	0.6447188
0.6763124	0.1233801	0.5209728	0.4843310	0.3695139	0.0007703	0.5527284	0.0904996	0.7572046	0.2113142	0.4928483	0.6196699	0.5791202	0.2958480	0.6386385	0.1893751	0.4061531	0.4926880	0.2868436	0.7629959	0.2366504	0.0324145	0.6982563	0.3257682	0.0149265	0.0243326	0.0895568	0.6637733	0.4635501	0.6097642	0.4995103	0.8337942	0.1198376	0.6651873	0.5723988	0.3164903	0.4829662	0.4759742	0.4687047	0.2669377	0.0226833	0.2741067	0.3798265	0.5955003	0.6534535	0.0095629	0.1054209	0.6351392	0.4780344	0.5922676	0.2623946	0.6615192	0.1096316	0.4558668	0.6791036	0.1170169	0.3546487	0.5528028	0.8860864	0.6889939	0.5668947	0.7039675	0.4281162	0.2082669	0.2998135	0.4802230	0.2826760	0.2900774	0.6894224	0.1532213	0.1536288	0.1452231	0.1758107	0.3733760	0.2912350	0.1438211	0.0070415	0.4459770	0.4996985	0.1805793	0.2767049	0.2469238	0.5277222	0.1124962	0.3862603	0.7563859	0.2486352	0.5969772	0.4391141	0.6814957	0.4106567	0.4144520	0.5010176	0.7563486	0.7461341	0.6441201	0.3714773	0.6603561	0.7020871	0.6612688
0.6436082	0.0976238	0.4680038	0.4165805	0.2620951	0.4927879	0.0000000	0.0622783	0.6597197	0.2715950	0.6356140	0.7025484	0.5060258	0.3504198	0.6179164	0.1782529	0.3225947	0.3948693	0.1901300	0.7975108	0.2556203	0.0524196	0.7050862	0.6032067	0.0277663	0.0628839	0.1231220	0.7205385	0.3460135	0.5932930	0.4666556	0.6772862	0.0782205	0.8072542	0.4745395	0.3512819	0.3124033	0.6146854	0.4626979	0.3948133	0.0135826	0.1908861	0.2312701	0.6735093	0.6596036	0.0200026	0.0792914	0.3883201	0.4338680	0.5181407	0.1515907	0.8466757	0.0926286	0.5393818	0.5963466	0.1013084	0.4803045	0.5244934	0.6654800	0.7314175	0.6884628	0.7929646	0.4569402	0.1692338	0.3439010	0.5083344	0.3623048	0.2305150	0.6094315	0.2539380	0.2315645	0.4138207	0.4064670	0.4756996	0.3952949	0.2760036	0.0085014	0.4272962	0.5665979	0.2171638	0.3005757	0.2572123	0.5330133	0.2008326	0.3112354	0.6995435	0.1673832	0.4384520	0.4919140	0.5590790	0.3834139	0.4262570	0.6694457	0.6207925	0.6729505	0.7310858	0.2841033	0.7539324	0.5904221	0.7074464
0.7565449	0.0939136	0.4684742	0.5631241	0.3061091	0.4336495	0.4531322	0.0000000	0.6272131	0.2889544	0.5932920	0.4561627	0.5703135	0.2682711	0.6608727	0.1344637	0.4298739	0.4306487	0.2969490	0.7229070	0.3611297	0.0430157	0.6236396	0.3640613	0.0147075	0.0126021	0.1730216	0.7119450	0.6064204	0.8304599	0.4551030	0.7073151	0.0792656	0.5581636	0.5475646	0.2685925	0.4655065	0.5776325	0.4982417	0.2940457	0.0200720	0.2445019	0.3606536	0.6891901	0.6487865	0.0145707	0.1297752	0.4854002	0.3921010	0.4042921	0.2903608	0.7073906	0.1934192	0.4748092	0.6096218	0.1259819	0.4045387	0.5917654	0.6431834	0.5023366	0.5851599	0.8334830	0.3550129	0.2374556	0.2781909	0.5121225	0.2891863	0.2127087	0.7538003	0.1977523	0.2143727	0.1918364	0.1111753	0.4334447	0.3786197	0.1584014	0.0020083	0.3590399	0.5012832	0.2215101	0.3504254	0.2819013	0.5839867	0.2529452	0.2624694	0.7290016	0.2959035	0.5309183	0.5665983	0.5631331	0.4085373	0.3826870	0.5609984	0.6907621	0.7565189	0.7597157	0.1884307	0.6587613	0.7756658	0.6731691
0.7287913	0.1057513	0.4715946	0.4506701	0.2329735	0.4978098	0.5733827	0.1054766	0.0000000	0.2755066	0.5337626	0.6630660	0.5859746	0.4637857	0.6695671	0.1501492	0.2757542	0.4868385	0.2737765	0.8131561	0.2282398	0.0308663	0.7399944	0.5099811	0.0462851	0.0234638	0.1267188	0.7468648	0.4668238	0.7018067	0.4510319	0.5435486	0.0663342	0.6326644	0.5397244	0.3279709	0.4344140	0.4745576	0.4853039	0.3267689	0.0384654	0.2938825	0.3591443	0.7832580	0.6733444	0.0057708	0.1105059	0.5413856	0.5250494	0.5690466	0.1792742	0.6573321	0.0700449	0.4600817	0.6299335	0.1759055	0.3277052	0.5791783	0.6269151	0.4437000	0.5170830	0.6978254	0.3786799	0.3011679	0.2508928	0.6007330	0.2057315	0.2512773	0.6555367	0.1958793	0.1285599	0.1203655	0.0999684	0.4302908	0.4205710	0.1425571	0.0005766	0.4695827	0.5687760	0.2414813	0.3631077	0.2506942	0.5064449	0.1751222	0.3525144	0.6479532	0.2259539	0.6272412	0.4203649	0.5706024	0.3885790	0.4624225	0.5322281	0.6351455	0.6399234	0.6475855	0.3300155	0.7075950	0.6411269	0.7130132
0.6317072	0.0445011	0.3811668	0.5015945	0.2914442	0.4889031	0.4038693	0.0869741	0.7523141	0.0000000	0.5714813	0.5659779	0.6002369	0.3273375	0.7455347	0.1676755	0.3680731	0.4418098	0.2382771	0.7606205	0.2938844	0.0129138	0.8728127	0.4469221	0.0115453	0.0289102	0.1294111	0.7061288	0.4963072	0.6914153	0.4764418	0.7087850	0.0707441	0.8603273	0.4119212	0.3635942	0.4837476	0.5757198	0.4315977	0.3064240	0.0195901	0.2459329	0.2093731	0.7487434	0.6570636	0.0036424	0.2296045	0.4154770	0.4481840	0.5009872	0.2574293	0.6193224	0.0600859	0.5227039	0.6778515	0.1338855	0.4737060	0.5514422	0.5996811	0.6095368	0.5723753	0.7033261	0.3933480	0.2400902	0.2228499	0.5361306	0.2102451	0.3057117	0.7459328	0.1968790	0.1328792	0.1648615	0.1811587	0.4542391	0.3697318	0.1532532	0.0023671	0.5105404	0.4693426	0.2303740	0.3359945	0.2334911	0.5767985	0.1745833	0.4580598	0.6045627	0.2658277	0.5056031	0.5370122	0.5620712	0.3768839	0.3677631	0.4854141	0.7243448	0.8223099	0.6913002	0.3019264	0.8411034	0.6888577	0.6979994
