G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.0236217	0.0522084	0.0039755	0.2591975	0.5558381	0.6300369	0.3579274	0.3063173	0.5906061	0.5427456	0.4904378	0.4710459	0.3319332	0.3436642	0.0317342	0.2686808	0.2640959	0.5949803	0.2400258	0.6092933	0.6979939	0.5484646	0.5611908	0.3849436	0.3613072	0.2683107	0.5212272	0.5631764	0.3092393	0.2723448	0.0308776	0.0494138	0.0393869	0.0001959	0.4958217	0.0582220	0.0482939	0.6762382	0.4139899	0.6910849	0.6116897	0.3110945	0.0463793	0.3533335	0.5378723	0.5328527	0.0699563	0.1686017	0.2524930	0.5328444	0.3262327	0.6621988	0.6517192	0.0322314	0.6851795	0.5849962	0.4789492	0.3167434	0.1076475	0.0626279	0.2710982	0.6238447	0.1424341	0.6807804	0.4721139	0.6745789	0.6634364	0.6612092	0.6912431	0.0625510	0.2250088	0.5836965	0.5263213	0.1563476	0.5862837	0.6418368	0.0245128	0.6329687	0.1950891	0.6368958	0.0044952	0.6661578	0.6089880	0.0178839	0.2598014	0.3403031	0.2852999	0.5732401	0.0585500	0.6328851	0.6639238	0.0385830	0.0204324	0.0108901	0.6858512	0.6523310	0.0688206	0.6805534	0.2168374
0.3286235	0.0000000	0.6441696	0.2231138	0.1825390	0.3762857	0.1528119	0.1857683	0.3351970	0.5272881	0.4362380	0.4046042	0.4776047	0.3812905	0.3318443	0.0450009	0.3934312	0.4677088	0.6985964	0.2879950	0.5252030	0.5665826	0.6814294	0.3945133	0.2582807	0.3878475	0.3094133	0.6557107	0.7696578	0.3407372	0.2691940	0.0240234	0.0979159	0.0415956	0.0050946	0.5514705	0.0760505	0.0565949	0.6879067	0.2882381	0.7057912	0.5863670	0.2931888	0.0230153	0.3249602	0.6671086	0.7277276	0.0463053	0.2381665	0.3478982	0.5255341	0.4253823	0.6554260	0.7032847	0.0505485	0.5274520	0.4750414	0.5171067	0.3382063	0.1146592	0.0809831	0.2769337	0.5534267	0.0693928	0.5428407	0.3664434	0.7093192	0.6045089	0.7196071	0.6049819	0.0338275	0.2203126	0.6143871	0.5626396	0.1293571	0.6736664	0.5790798	0.0144031	0.6337318	0.2720176	0.6513288	0.0058738	0.3680080	0.6660308	0.0110545	0.1709912	0.2941187	0.3138692	0.4020476	0.0162490	0.6129358	0.6790671	0.0270531	0.0228184	0.0150229	0.5609614	0.7124112	0.1032608	0.5720405	0.2374771
0.3042882	0.0098078	0.0000000	0.3063200	0.1550016	0.4063110	0.1579635	0.1983134	0.3585014	0.5261191	0.5124159	0.4884828	0.3532612	0.2492409	0.3276835	0.0379076	0.5067857	0.3614897	0.6300016	0.2364105	0.4768125	0.6588674	0.5962179	0.3199141	0.3414042	0.3562220	0.3146883	0.6467103	0.5344148	0.3333654	0.2511529	0.0495141	0.0947705	0.0346399	0.0045193	0.3666775	0.1289373	0.0421986	0.5500074	0.3734803	0.6044886	0.7150670	0.2692526	0.0735212	0.3180452	0.5024857	0.6598770	0.0586229	0.2399045	0.3122736	0.5251883	0.4095173	0.5711166	0.6086411	0.0337960	0.6754759	0.7070379	0.5371700	0.3338208	0.1762735	0.0501495	0.2121181	0.5970714	0.0463546	0.5250705	0.4828327	0.6455856	0.5965684	0.6522521	0.5840063	0.0691378	0.1331910	0.6611496	0.6560332	0.0841509	0.6314261	0.6629355	0.0153632	0.6326559	0.2006161	0.6535821	0.0108665	0.4075989	0.7302312	0.0048842	0.1961612	0.3029650	0.2506358	0.3788209	0.0440289	0.5712797	0.6155962	0.0256761	0.0221556	0.0170362	0.8514416	0.5569008	0.0651997	0.5688750	0.1901532
0.3661420	0.0218050	0.5526797	0.0000000	0.1542300	0.3932797	0.1210262	0.2532766	0.3735085	0.5764683	0.4790346	0.4913314	0.3335066	0.4226179	0.2844376	0.0452721	0.5551335	0.3573703	0.5905764	0.2289759	0.5770181	0.6475600	0.6881041	0.3885264	0.3370027	0.3925535	0.3060985	0.6666753	0.6629825	0.3048893	0.2961772	0.0463896	0.1465819	0.0533384	0.0054729	0.4549779	0.0723116	0.0632413	0.5424270	0.4098009	0.6140719	0.7588193	0.1983859	0.0432983	0.2701305	0.5168172	0.6257491	0.0254854	0.2712537	0.2760461	0.6111345	0.4251496	0.5466590	0.6191675	0.0066080	0.6506125	0.5566435	0.5408579	0.3728900	0.1194844	0.0555614	0.2756312	0.5707251	0.0956446	0.6692556	0.4104667	0.5896223	0.6218337	0.6983540	0.5739323	0.0391400	0.1264119	0.6842435	0.6492710	0.1610738	0.6886795	0.5843304	0.0129572	0.6579319	0.1722363	0.6050501	0.0003822	0.7025533	0.6317510	0.0065635	0.1565450	0.3783737	0.3134095	0.5104347	0.0355934	0.5441217	0.5930745	0.0262458	0.0464088	0.0108445	0.6252517	0.5839274	0.0948472	0.6583668	0.1979067
0.3941364	0.0343796	0.6381050	0.2390093	0.0000000	0.4010544	0.1582918	0.2131893	0.3438620	0.4917421	0.5070077	0.4948936	0.4412451	0.2846301	0.3194706	0.0244135	0.5584133	0.5011486	0.6069195	0.2795194	0.5061764	0.5489565	0.7026877	0.3856823	0.3815805	0.4505801	0.2821410	0.7028010	0.6264513	0.2976425	0.2560092	0.0462828	0.1893883	0.0476024	0.0096960	0.3639435	0.1177918	0.0492874	0.5324324	0.3898218	0.5955458	0.5993267	0.3570232	0.0610647	0.3102490	0.6326578	0.5856311	0.0504833	0.2935986	0.3192538	0.4677349	0.3091831	0.6435723	0.6387030	0.0197728	0.6346481	0.6975349	0.4446962	0.3021177	0.1415984	0.0736836	0.4064770	0.6365161	0.1074570	0.6463839	0.5375465	0.6117943	0.5475839	0.6403761	0.6491260	0.0357516	0.1379771	0.6151839	0.6545175	0.1468447	0.6966529	0.4760011	0.0201128	0.7303413	0.2142899	0.5967903	0.0019779	0.3732762	0.7182810	0.0085574	0.1430238	0.3174961	0.3166603	0.5352297	0.0378340	0.6708195	0.6435774	0.0215549	0.0151554	0.0079002	0.6122241	0.7627158	0.0767621	0.5709862	0.1551595
0.6175152	0.0051816	0.6540343	0.4189610	0.1216478	0.0000000	0.1450588	0.1017936	0.3711590	0.6369905	0.6164762	0.2416876	0.3740254	0.3021605	0.2123117	0.0299700	0.5750768	0.1305953	0.0981007	0.0991738	0.5536461	0.5288364	0.6260610	0.6556214	0.3765058	0.1331661	0.1846777	0.2903450	0.1010747	0.6160327	0.2954300	0.5845946	0.5822429	0.0614038	0.0783600	0.0350887	0.4518391	0.0633527	0.5571657	0.6203176	0.5501712	0.5870991	0.3222182	0.0510961	0.3441236	0.5319562	0.7566886	0.0574050	0.1829355	0.5278623	0.4251191	0.2152455	0.2104710	0.3881872	0.0145651	0.6339204	0.6001558	0.5672240	0.2985905	0.1754395	0.0400481	0.0592030	0.5632126	0.1466367	0.6260914	0.4706718	0.5287634	0.0453241	0.4507767	0.5553429	0.0398683	0.1463600	0.6415599	0.6285261	0.1039672	0.5645072	0.7389006	0.1711466	0.5644391	0.1624539	0.6915063	0.0021108	0.6454873	0.6497473	0.0066270	0.1209433	0.1552328	0.6580841	0.0759925	0.0428229	0.5681841	0.6049291	0.1677139	0.0904281	0.0349542	0.5494155	0.6438247	0.0514035	0.4304200	0.3816125
0.3239667	0.0071903	0.6262205	0.2763294	0.2020034	0.3605008	0.0000000	0.2221041	0.3486098	0.5469107	0.4323009	0.4033030	0.3664949	0.4445244	0.3662425	0.0437217	0.4779229	0.3376778	0.6631312	0.2926427	0.4278866	0.5786935	0.5775704	0.3140244	0.3056770	0.3809591	0.3436528	0.5655097	0.6106027	0.3006922	0.2829408	0.0379708	0.1392683	0.0294268	0.0108724	0.4110219	0.0447721	0.0701834	0.5869562	0.3721580	0.6975857	0.5613926	0.2840034	0.0435834	0.3397664	0.5310928	0.6301773	0.0602979	0.2028577	0.3303453	0.5006320	0.4350331	0.6658864	0.5266325	0.0385621	0.5583513	0.6313984	0.5407243	0.3702345	0.1549680	0.0578759	0.2978195	0.5712730	0.1157002	0.5792543	0.4612564	0.6594711	0.5631486	0.6222402	0.5968902	0.0524991	0.2207514	0.7086312	0.5987446	0.1256573	0.5346907	0.5868491	0.0053580	0.5772487	0.2189259	0.6228006	0.0007661	0.3244306	0.7016253	0.0084100	0.1873744	0.2604554	0.2911816	0.5222073	0.0626846	0.6861942	0.7114388	0.0241653	0.0190315	0.0069146	0.6834324	0.5782007	0.0662373	0.5574282	0.1796177
0.3617484	0.0331312	0.6251106	0.3778171	0.1340160	0.3716693	0.1382091	0.0000000	0.3200693	0.6032156	0.5099640	0.4865326	0.4397410	0.4766784	0.3329939	0.0294356	0.4602089	0.3740961	0.5646391	0.2152933	0.6012722	0.7306539	0.5901849	0.4175426	0.3347915	0.4132216	0.3334308	0.5644326	0.5579880	0.2586114	0.2825421	0.0636393	0.1410187	0.0413427	0.0070081	0.4205773	0.0724683	0.0117276	0.6050593	0.3367694	0.6616795	0.5564824	0.2609438	0.0471245	0.3730276	0.4714227	0.6750488	0.0745209	0.2685608	0.3219572	0.5750277	0.4188523	0.5602648	0.5859661	0.0180327	0.6968683	0.5820122	0.5087069	0.3617565	0.2189821	0.0826169	0.2680135	0.5810329	0.0825751	0.6837699	0.4952140	0.5721040	0.6835255	0.5931549	0.7484781	0.0468695	0.1665971	0.5625747	0.5354341	0.1839742	0.6138017	0.7278677	0.0159796	0.6194470	0.2078459	0.6411165	0.0023340	0.3543386	0.6402762	0.0066769	0.1308622	0.2469243	0.2833738	0.4988792	0.0222290	0.6264648	0.6638021	0.0263738	0.0380931	0.0147837	0.5780017	0.6282378	0.1070205	0.5827900	0.1939730
0.5175792	0.0015624	0.6167768	0.4109501	0.1055502	0.2246162	0.1126654	0.0749435	0.0000000	0.4914215	0.1660136	0.4007055	0.7739184	0.6475455	0.4619892	0.0347849	0.4854728	0.1164024	0.5917142	0.0825516	0.6067259	0.6728296	0.5640036	0.4137633	0.3890001	0.3348552	0.2128032	0.6499617	0.5719702	0.3577383	0.2394761	0.0313184	0.1298631	0.0405328	0.0275004	0.2557260	0.1000950	0.4344629	0.5667585	0.5709514	0.7205411	0.7172964	0.2562981	0.0368243	0.3425690	0.5355553	0.5729477	0.2615468	0.2508599	0.3456401	0.6201392	0.4280532	0.5908040	0.6407663	0.0095465	0.5882276	0.5986809	0.4913981	0.2889988	0.1584472	0.0574464	0.0866545	0.6123041	0.0747058	0.6216579	0.6367596	0.5234068	0.6381298	0.5953259	0.5672280	0.0393250	0.1754620	0.6043146	0.5740954	0.0503957	0.5702779	0.6489351	0.0118043	0.6594009	0.1860292	0.6531825	0.0001509	0.4609603	0.6375350	0.0129387	0.1230310	0.2683053	0.3420128	0.1202338	0.3274741	0.1229762	0.6864984	0.0355722	0.0150235	0.0219303	0.6181422	0.5416632	0.0409617	0.6749779	0.2670918
0.3044934	0.0116111	0.5995214	0.2501308	0.2194290	0.4445200	0.1634065	0.2853280	0.2558807	0.0000000	0.4897957	0.4429038	0.3942934	0.3586998	0.3647403	0.0304016	0.3369103	0.4791898	0.6296910	0.3657949	0.5451420	0.5763305	0.6417522	0.4879345	0.3575902	0.4439734	0.4370032	0.7650716	0.5404813	0.3372815	0.2440502	0.0398765	0.1341702	0.0563801	0.0013828	0.5163974	0.0677619	0.0184356	0.7024546	0.3501889	0.5559303	0.6453231	0.2482218	0.0551039	0.3736453	0.4681344	0.6978869	0.0160312	0.2757068	0.3641686	0.5450036	0.4219123	0.6425136	0.5982288	0.0181936	0.6153451	0.6027681	0.4441205	0.3264602	0.0935024	0.0593946	0.3039733	0.6601029	0.0774892	0.7133188	0.4870401	0.6112441	0.5436642	0.7099867	0.5968738	0.0499764	0.1993406	0.7043073	0.6790353	0.1461178	0.7078186	0.6243003	0.0217539	0.6002260	0.1611966	0.6125296	0.0008966	0.4198502	0.8241832	0.0157730	0.1541335	0.2642059	0.2431350	0.5743783	0.0273658	0.7373794	0.6178768	0.0431231	0.0173855	0.0143666	0.5842514	0.6635184	0.1094528	0.5534396	0.2174739
