G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.2650196	0.5000969	0.4496913	0.6034776	0.0375788	0.6934317	0.3828107	0.0233588	0.5137147	0.0228801	0.3644303	0.0117072	0.0289864	0.0018663	0.0751647	0.3807502	0.5070144	0.0729468	0.0027066	0.0390784	0.1563234	0.1706908	0.1383767	0.1406436	0.7712752	0.4830105	0.4449781	0.2144593	0.5997764	0.1579899	0.0129579	0.2152330	0.1086595	0.7252440	0.5706100	0.6614071	0.0987600	0.0476990	0.6379845	0.0485622	0.6697488	0.5964069	0.6256100	0.5843194	0.7522550	0.6217912	0.4827759	0.4640441	0.1426032	0.6870373	0.9155682	0.4462502	0.1714133	0.5114995	0.3064108	0.2550665	0.3185319	0.0943529	0.2551285	0.0233073	0.2623365	0.6673945	0.5280616	0.5210784	0.3092846	0.3607944	0.5059019	0.5473022	0.0126815	0.1659704	0.0264483	0.0298401	0.0842545	0.3387371	0.7726345	0.0137785	0.0886478	0.1663431	0.0327605	0.4937009	0.1173840	0.6507146	0.1762211	0.4951391	0.1747051	0.1662751	0.0744809	0.0476957	0.7560851	0.6192470	0.5465764	0.7342260	0.5029785	0.5326577	0.6661362	0.3523798	0.8855775	0.6598094	0.7176363
0.1650948	0.0000000	0.5878737	0.3791365	0.6510285	0.0450549	0.7654261	0.3953315	0.0188475	0.4729792	0.0134895	0.3403993	0.0287303	0.0355688	0.0046097	0.1310379	0.4784373	0.5443480	0.0688001	0.0129210	0.0464363	0.1888725	0.1026844	0.1865478	0.1427355	0.7265822	0.4285018	0.3708587	0.1788147	0.4901524	0.2586124	0.0098688	0.1841233	0.1131531	0.6898159	0.6395052	0.6671032	0.1132229	0.0457657	0.6259428	0.0400750	0.7069918	0.5990346	0.5999205	0.6936874	0.6699247	0.6798542	0.6045166	0.3416947	0.1420507	0.6518312	0.8072034	0.4525239	0.2403907	0.6014304	0.4322844	0.3783062	0.2581518	0.1400978	0.2497330	0.0077030	0.3014715	0.6083773	0.5696453	0.5215506	0.2602861	0.3653728	0.4449827	0.5034793	0.0150041	0.1736776	0.0360421	0.0412666	0.0883719	0.4340963	0.6369529	0.0187948	0.0836448	0.2083560	0.0164581	0.4059698	0.1153971	0.7345944	0.1355484	0.5653001	0.2130250	0.1806238	0.0971180	0.0415295	0.7345275	0.7674706	0.5973367	0.6650685	0.4704662	0.5154880	0.6777433	0.2407570	0.7548137	0.5089538	0.6590431
0.1097555	0.2245107	0.0000000	0.3553727	0.6299360	0.0236096	0.7499653	0.4047266	0.0330165	0.4339806	0.0338835	0.4336603	0.0343071	0.0298337	0.0158575	0.2411150	0.4087248	0.5330872	0.0809462	0.0038294	0.0670937	0.1735265	0.1085584	0.1746405	0.1737246	0.5962748	0.5080094	0.4264787	0.1447505	0.5199373	0.2530078	0.0168814	0.1453860	0.1098281	0.5774193	0.6596298	0.6573417	0.1380439	0.0796159	0.6490508	0.0648031	0.5460958	0.7057712	0.6811203	0.6750064	0.7804023	0.6107636	0.4928160	0.4489577	0.1794335	0.6156512	0.6140497	0.4730101	0.3393195	0.5079725	0.3733534	0.2609304	0.2297867	0.0838725	0.2080849	0.0186651	0.3032959	0.6914539	0.4827631	0.5495993	0.3435797	0.4626837	0.4688152	0.4531543	0.0124649	0.1475997	0.0200160	0.0341774	0.0600384	0.4582282	0.7193917	0.0267664	0.0820030	0.1707043	0.0356831	0.4714487	0.1309593	0.6451442	0.1700785	0.6077066	0.2956182	0.1353820	0.1084600	0.0197629	0.7827624	0.6536621	0.5736226	0.6555122	0.4650492	0.4487648	0.5613185	0.2836507	0.6810963	0.6854565	0.8217381
0.2296832	0.2817021	0.7636654	0.0000000	0.8472937	0.0316805	0.7046475	0.4904649	0.0141977	0.4153058	0.0090744	0.4114389	0.0288277	0.0225755	0.0296909	0.2048856	0.3673922	0.5322450	0.0675879	0.0058234	0.0566732	0.2824823	0.1148715	0.1916530	0.1195856	0.7583308	0.6509028	0.3413704	0.2112663	0.5848016	0.3094514	0.0112567	0.2237010	0.1047842	0.6486327	0.7899845	0.6460480	0.1508831	0.0834542	0.7652154	0.0750569	0.7761900	0.5526632	0.5051897	0.6026864	0.6378167	0.5635377	0.7258895	0.4273064	0.1721387	0.6650522	0.8451117	0.4209229	0.2326033	0.4274956	0.3175162	0.3291669	0.2914902	0.1159520	0.2058426	0.0327798	0.2464873	0.7144998	0.3359138	0.5551730	0.3719696	0.4582797	0.4878461	0.5191822	0.0131513	0.2245169	0.0302795	0.0383290	0.1361201	0.4422086	0.7220093	0.0368421	0.1256494	0.2021872	0.0180767	0.3733300	0.1125245	0.8117248	0.2455017	0.6324121	0.1850651	0.1250922	0.0411966	0.0213669	0.5867002	0.6735311	0.4979737	0.7971085	0.4214147	0.4263726	0.5954691	0.2569637	0.6931529	0.7582875	0.6539481
0.2413563	0.0279418	0.0329562	0.0558057	0.0000000	0.6473073	0.0179087	0.2259087	0.0034616	0.4011789	0.2258096	0.7942937	0.7497202	0.5427856	0.6468227	0.4604458	0.8043331	0.6811929	0.4034989	0.2789480	0.0246999	0.0727083	0.1089879	0.1095351	0.1123935	0.7366338	0.4681473	0.4053912	0.1858231	0.4838013	0.1037803	0.0348783	0.1809631	0.1064865	0.6330377	0.6889877	0.7180164	0.0957411	0.0371636	0.7181042	0.0342456	0.6853859	0.6523799	0.6080417	0.7634587	0.7785398	0.6402536	0.7542983	0.4218948	0.1404482	0.5104099	0.6800942	0.3922091	0.2816515	0.6107204	0.3600862	0.2552857	0.2930874	0.1678300	0.3030075	0.0138989	0.3335450	0.7408139	0.3563230	0.4409271	0.5703841	0.3675679	0.4443451	0.5677544	0.0181759	0.2584457	0.0296236	0.0396959	0.0767787	0.4515831	0.7058818	0.0269473	0.1134440	0.2038110	0.0385306	0.3859211	0.1397137	0.6606914	0.1279996	0.7986877	0.2282553	0.1664554	0.0876156	0.0614407	0.7293282	0.8515478	0.4748797	0.5768312	0.5217983	0.5800404	0.6456100	0.2838233	0.7152775	0.6605124	0.7779567
0.0992295	0.3190775	0.5190332	0.3935551	0.7418649	0.0000000	0.6404037	0.3943526	0.0258815	0.5105722	0.0329537	0.3748663	0.0310656	0.0379280	0.0072391	0.1198750	0.3147247	0.6045740	0.0783924	0.0132384	0.0984283	0.1471643	0.1406531	0.1034912	0.1286350	0.6891484	0.5914791	0.3528739	0.1845753	0.4806789	0.2510753	0.0174887	0.2812808	0.1572824	0.7500743	0.6783526	0.7344056	0.1098265	0.0714381	0.7520498	0.0885657	0.6513197	0.6394788	0.5795345	0.6802262	0.6936524	0.6783959	0.7013424	0.4082042	0.2148374	0.5906130	0.6880866	0.4755532	0.3128977	0.5472675	0.3006807	0.3185636	0.3040866	0.0994549	0.2385506	0.0101155	0.2682559	0.7010178	0.4544786	0.6151543	0.3138065	0.3181668	0.4808376	0.4476471	0.0153034	0.2026748	0.0104973	0.0382614	0.0390377	0.4301734	0.7594058	0.0129522	0.1069712	0.2152467	0.0137206	0.3705130	0.1182184	0.6779014	0.2717557	0.6250035	0.2181060	0.1781584	0.1043802	0.0208857	0.8948929	0.7150058	0.5200517	0.6453259	0.4220625	0.4828487	0.5737249	0.2961665	0.7031891	0.6202297	0.7470876
0.1215705	0.2709004	0.4923426	0.3127638	0.8044420	0.0840385	0.0000000	0.4006056	0.0154770	0.5256333	0.0294397	0.3486017	0.0537653	0.0277254	0.0033286	0.0928187	0.4163784	0.6729292	0.0637039	0.0020241	0.0355787	0.1752152	0.1138738	0.1036922	0.1170448	0.8076725	0.4534284	0.3332737	0.1795545	0.5030976	0.2593575	0.0201757	0.2183100	0.1444359	0.6986180	0.6813286	0.7240349	0.1090480	0.0489436	0.7337878	0.0319815	0.5501491	0.6579415	0.5713145	0.6274655	0.5262314	0.7492467	0.6454161	0.4150582	0.1738344	0.5421898	0.6972067	0.5546168	0.3020993	0.5036727	0.3552074	0.2979509	0.2463116	0.0722048	0.2898025	0.0219414	0.2812427	0.7900310	0.4187396	0.5820090	0.3751060	0.4280642	0.4641553	0.4257591	0.0555872	0.2020138	0.0284133	0.0597723	0.0429160	0.5107595	0.6823499	0.0123637	0.0994227	0.2328856	0.0476034	0.4350711	0.1402953	0.4806101	0.1446281	0.5873328	0.3109751	0.1712136	0.0841315	0.0473915	0.7391412	0.6907414	0.4332414	0.7811275	0.4949873	0.5383561	0.6972755	0.2341397	0.7824560	0.6005024	0.6664522
0.1176755	0.1865340	0.5035821	0.3663891	0.7738341	0.0480150	0.6904410	0.0000000	0.0167276	0.5498718	0.0092884	0.4433623	0.0185398	0.0204830	0.0164788	0.0646904	0.4169692	0.4974258	0.0468201	0.0027080	0.0379270	0.2525993	0.1441720	0.1796906	0.1599030	0.7166994	0.4478677	0.3273613	0.1443431	0.4631296	0.1503592	0.0209083	0.2091701	0.0820687	0.7067820	0.6814237	0.6967387	0.1765182	0.0735453	0.6875710	0.0450137	0.6963102	0.6725946	0.4024952	0.5509845	0.6088143	0.6734778	0.5891896	0.4432212	0.1598820	0.6586827	0.6639571	0.3322412	0.2634175	0.5318565	0.3775979	0.2672483	0.2942221	0.1300916	0.3346703	0.0095209	0.3006171	0.7948893	0.4566130	0.3672729	0.4943691	0.4102484	0.4053015	0.4450347	0.0176381	0.2191865	0.0302296	0.0502330	0.1039310	0.4100960	0.6898940	0.0120953	0.1240533	0.1680781	0.0242786	0.4446548	0.1504293	0.6080190	0.1962713	0.4712679	0.1883021	0.1606375	0.0899571	0.0263734	0.7575108	0.7592775	0.4790464	0.5907660	0.4036905	0.5568093	0.7199422	0.2789888	0.7256687	0.6075242	0.6922121
0.1576890	0.2922176	0.5488991	0.4159657	0.6215322	0.0479792	0.6006575	0.4436170	0.0000000	0.4916995	0.0187118	0.4061330	0.0323476	0.0207439	0.0205452	0.1014577	0.3407683	0.5156221	0.0867886	0.0008231	0.0301305	0.1703920	0.1155959	0.2280770	0.1564121	0.7006584	0.4919994	0.3002190	0.2203043	0.5648590	0.2634078	0.0110395	0.2161610	0.2063517	0.7226196	0.5580861	0.5959368	0.1419863	0.0661476	0.7345803	0.0463971	0.6644684	0.8002447	0.5979173	0.5249234	0.8272402	0.6486530	0.7633310	0.4590313	0.1073890	0.7616642	0.7255471	0.4995460	0.2180063	0.4946949	0.5165662	0.2399622	0.2260494	0.1356142	0.3159284	0.0156725	0.2770120	0.7701993	0.5474435	0.6340940	0.4048317	0.4963579	0.5986082	0.5366592	0.0231141	0.2342808	0.0229980	0.0469588	0.1143223	0.4440706	0.7932667	0.0142682	0.1658199	0.1842427	0.0711920	0.4646316	0.1419823	0.6598225	0.1908688	0.6189810	0.2630778	0.1777100	0.1123344	0.0631382	0.7791052	0.6855853	0.4847416	0.6279320	0.3566644	0.4459093	0.7292954	0.2653488	0.6678467	0.6330028	0.6346108
0.3901181	0.3881470	0.6447175	0.5492906	0.7201196	0.0422377	0.8509855	0.6123375	0.0068803	0.0000000	0.0039407	0.5472494	0.0259377	0.0115063	0.0072049	0.1572779	0.3160711	0.6688574	0.0479123	0.0024995	0.0571910	0.1705374	0.6194794	0.6644258	0.3945843	0.6690331	0.3844753	0.2937637	0.8117462	0.4372563	0.1143585	0.0156080	0.2192091	0.1431852	0.8718286	0.6383833	0.0079645	0.0720571	0.0769336	0.7111018	0.0451099	0.5075029	0.6754900	0.4108078	0.7796287	0.6837275	0.4290613	0.3794681	0.3827211	0.1435439	0.8047198	0.7390422	0.3564614	0.2461493	0.6847998	0.3380955	0.3129906	0.2412703	0.2303639	0.5027918	0.1649942	0.5281376	0.6804078	0.5618995	0.5696136	0.3234873	0.3273091	0.6965760	0.0892625	0.7811928	0.6413062	0.6172482	0.6442773	0.7363332	0.7792287	0.0391658	0.6306424	0.1811731	0.1832403	0.0362837	0.4130386	0.1551920	0.6884696	0.2010647	0.5875050	0.2974803	0.1769400	0.1246921	0.6256392	0.7092505	0.6113900	0.4660385	0.6672664	0.3922143	0.4919438	0.6881521	0.2571674	0.6855430	0.7415620	0.6303855
