G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.3880110	0.0004739	0.3303259	0.3917088	0.7283922	0.0258451	0.2829563	0.5076201	0.2640166	0.5301225	0.8342862	0.3070363	0.1385845	0.5156839	0.7099531	0.1159345	0.6905659	0.3796740	0.8232717	0.0417713	0.3474949	0.2075258	0.5178500	0.3772138	0.0688376	0.2937456	0.2958470	0.6518977	0.4644307	0.2822494	0.8889411	0.5179761	0.5650561	0.7542385	0.3057787	0.4836092	0.7549339	0.4459624	0.5255262	0.2304924	0.5008489	0.4983991	0.6772482	0.6044426	0.1728772	0.3707523	0.0422697	0.7674585	0.3155465	0.7185303	0.3081982	0.1369970	0.3285202	0.4031483	0.2743690	0.2916737	0.0080939	0.2346021	0.0830885	0.2715239	0.5360515	0.6339164	0.5320920	0.2598229	0.6721573	0.3831137	0.4630346	0.3070176	0.3113602	0.2336383	0.2718934	0.5881362	0.0833137	0.1960499	0.6610983	0.0792924	0.2524150	0.2287322	0.7462993	0.2603032	0.3161495	0.0372374	0.0157116	0.7688954	0.7538681	0.3048677	0.2776637	0.4748587	0.0993334	0.7062720	0.7347861	0.6452497	0.7993452	0.4129045	0.6406717	0.7172782	0.0688477	0.7846487	0.8541520
0.4484076	0.0000000	0.0886741	0.0162480	0.2298485	0.5059914	0.2725467	0.0635199	0.3132680	0.1749962	0.4839864	0.6674770	0.3831133	0.0915525	0.6109456	0.6434441	0.1019944	0.7403461	0.3387925	0.6759671	0.1299064	0.3539259	0.1564014	0.3963354	0.2666727	0.1719923	0.2456405	0.2387991	0.2880994	0.4827666	0.3152769	0.6735314	0.4654374	0.5815722	0.6697786	0.2642634	0.4137878	0.7468864	0.4126647	0.5191578	0.2723852	0.5565282	0.4792385	0.5564896	0.5613629	0.0888411	0.3478865	0.0601465	0.6628962	0.3659899	0.7310140	0.3545777	0.2397423	0.4109755	0.3825568	0.2463956	0.2464570	0.0046910	0.1667929	0.0675956	0.3489789	0.6638368	0.6544902	0.5509899	0.1411109	0.5972109	0.4184501	0.5106544	0.3361880	0.3120864	0.3523900	0.2787857	0.6020529	0.1232331	0.2322552	0.6930388	0.0425919	0.3454747	0.2589224	0.6863554	0.2436286	0.3709101	0.0207960	0.3757674	0.6147308	0.7694762	0.1954044	0.1914094	0.5211269	0.0762179	0.7782326	0.8850258	0.6282155	0.6809573	0.3354241	0.6181018	0.6327843	0.1059945	0.6655567	0.8188043
0.8130723	0.0655081	0.0000000	0.0025281	0.1846278	0.5963125	0.3636230	0.0064201	0.5351982	0.2180744	0.4991795	0.6484685	0.3229517	0.1083604	0.5514183	0.7713408	0.1010923	0.5946503	0.4195401	0.6866876	0.0647290	0.3616872	0.2093096	0.4243886	0.4427829	0.1783576	0.4218423	0.2910612	0.8760600	0.6117439	0.2712715	0.6390339	0.4706873	0.6706960	0.6271184	0.2429315	0.4542625	0.6231668	0.4104178	0.4789658	0.2093086	0.5156110	0.4075905	0.6335773	0.6443442	0.1095255	0.3710169	0.0387982	0.6370331	0.3679749	0.7255532	0.2153519	0.1012022	0.3234290	0.2901775	0.1859874	0.2603162	0.0055727	0.2134778	0.1406886	0.3993723	0.5590705	0.5591739	0.6202874	0.2238620	0.6422518	0.3694752	0.6293044	0.3652400	0.4262644	0.2730238	0.2227607	0.5257794	0.0368183	0.2399437	0.5880320	0.0822276	0.3398429	0.4037015	0.7054454	0.1807604	0.4524074	0.0173369	0.0183511	0.7066075	0.8293108	0.2071899	0.3784793	0.4569534	0.0480329	0.6794535	0.6109466	0.6863250	0.6899506	0.4287888	0.8036341	0.7455582	0.0710554	0.6063256	0.7916673
0.5194456	0.2120107	0.1114384	0.0000000	0.1928998	0.4574987	0.2854517	0.0336182	0.3950005	0.2396954	0.4761852	0.7474615	0.3774017	0.1365202	0.6067725	0.6491797	0.1086091	0.5782979	0.4820349	0.5372077	0.0651663	0.3735627	0.0866457	0.3429208	0.2921979	0.1638544	0.3427278	0.2451668	0.3447213	0.6171099	0.2151237	0.7337345	0.5155257	0.6482795	0.6220776	0.1532987	0.4478767	0.7161012	0.3230659	0.4740525	0.2131961	0.5096111	0.4507692	0.6178252	0.5377465	0.1332217	0.3261479	0.0747764	0.6322074	0.2579033	0.6668716	0.3385270	0.1369360	0.2801584	0.4129411	0.2509193	0.3644957	0.0059743	0.2176960	0.1048913	0.2924056	0.5780444	0.5839058	0.5661483	0.1606291	0.6525991	0.3227797	0.6346837	0.3287677	0.2618403	0.3295739	0.2148641	0.5312907	0.0282692	0.2116112	0.5951226	0.1212569	0.3373925	0.3278623	0.8100775	0.2115128	0.4961775	0.0146731	0.1093429	0.7351995	0.6426540	0.2220766	0.3430835	0.4475457	0.0976061	0.6826631	0.7541508	0.7052998	0.6628391	0.2535303	0.7213132	0.7315488	0.0829286	0.6278554	0.6425618
0.4763046	0.1136567	0.0878283	0.0176017	0.0000000	0.5990204	0.3415657	0.0248159	0.3724520	0.2251977	0.4750383	0.8083091	0.3028697	0.1449146	0.4745035	0.7009375	0.1161818	0.7143076	0.4028651	0.6776116	0.0866391	0.4086873	0.1854400	0.5056192	0.2471621	0.1763474	0.3363195	0.3242338	0.3218110	0.5493182	0.3246373	0.7543895	0.4636652	0.6732889	0.7142878	0.2845410	0.5091870	0.7404987	0.4807091	0.4507280	0.2517553	0.6660274	0.4428405	0.6189235	0.4680457	0.1406175	0.3492886	0.0487197	0.9510873	0.3309479	0.7051555	0.3408308	0.1485227	0.3139057	0.3834732	0.2682781	0.4139190	0.0157017	0.2707083	0.0925161	0.3358343	0.4822977	0.6405259	0.4426318	0.2050301	0.6342066	0.4774964	0.6570485	0.3209317	0.2821010	0.2700366	0.2270887	0.5117902	0.0487555	0.1707194	0.6772354	0.0715965	0.3956569	0.3398178	0.7633699	0.2538991	0.3782708	0.0329651	0.2134052	0.7883076	0.8347592	0.2839024	0.2391648	0.4996031	0.0574083	0.6938442	0.7205363	0.6530952	0.7758899	0.3100864	0.6370043	0.5417483	0.1312138	0.7330565	0.6910003
0.3440373	0.1046227	0.0992455	0.0153724	0.2281741	0.0000000	0.3681975	0.0173015	0.4635738	0.1918160	0.4862837	0.6764358	0.2982245	0.1293296	0.5112212	0.7637753	0.1330568	0.8173489	0.5178336	0.6926765	0.1212981	0.4437499	0.2198478	0.5401746	0.3133542	0.1512511	0.3831325	0.2647550	0.2701649	0.5247029	0.2570141	0.6494631	0.4799590	0.5659471	0.7555446	0.2629157	0.4306646	0.6622641	0.4022502	0.3981750	0.3038250	0.5075031	0.5092211	0.5390719	0.5547220	0.1365592	0.3568146	0.0774827	0.7197721	0.4068802	0.8492797	0.2209526	0.1078348	0.3857462	0.3938605	0.2899148	0.2948824	0.0077537	0.2092616	0.1030445	0.3794497	0.4988626	0.6041281	0.4814178	0.1832287	0.5431499	0.3790478	0.5345672	0.3387095	0.3202740	0.2742552	0.3137650	0.4660745	0.0526751	0.1582309	0.7277648	0.0457289	0.2901547	0.2547967	0.6980799	0.2317922	0.4303545	0.0135849	0.2581686	0.5099359	0.6214432	0.2829233	0.3120439	0.5034716	0.0490173	0.7950826	0.6651885	0.5977720	0.7670703	0.4125973	0.7336655	0.5455370	0.1243274	0.6416143	0.7628021
0.4409819	0.1033771	0.0814127	0.0201615	0.2579420	0.4662663	0.0000000	0.0373493	0.3857955	0.1471709	0.5767437	0.7334623	0.3122669	0.1380844	0.4454407	0.6402405	0.1313183	0.6145066	0.4436951	0.6755733	0.0661421	0.4099959	0.1599169	0.4219882	0.2814919	0.1174406	0.3857330	0.3077434	0.2883339	0.4424669	0.3232281	0.6700319	0.4425557	0.5331658	0.5994785	0.3079854	0.4494097	0.8151250	0.3458088	0.4189143	0.2421186	0.6441401	0.4386376	0.6192444	0.5265910	0.1378729	0.3645642	0.0559764	0.6477807	0.4739050	0.6453682	0.3343579	0.1581848	0.3373370	0.3959796	0.2591636	0.3648305	0.0017761	0.2824661	0.1151882	0.4039108	0.5456329	0.5223633	0.7842322	0.2256569	0.5977264	0.3778163	0.5386573	0.3637833	0.3932529	0.3176379	0.2140440	0.6026467	0.0477585	0.2151917	0.7029335	0.1029288	0.4734955	0.3062125	0.7385387	0.1687394	0.4451256	0.0163694	0.3098102	0.8081169	0.6756907	0.3085246	0.3009818	0.5273463	0.0629116	0.8028324	0.7853693	0.5499788	0.7241091	0.2423087	0.6148519	0.7149746	0.0810733	0.7173706	0.7706349
0.5151253	0.1131751	0.0893213	0.0070062	0.1912639	0.5871735	0.3391960	0.0008870	0.4808002	0.1849397	0.4389173	0.5988478	0.2730417	0.1425325	0.6571367	0.6317008	0.0756805	0.6809979	0.4395394	0.6014827	0.0721917	0.4108733	0.1999291	0.3774192	0.2809652	0.1204055	0.2822456	0.3177529	0.3651635	0.4401211	0.2574102	0.7776916	0.4792056	0.5748778	0.6949036	0.3427275	0.3958455	0.6523592	0.4175240	0.4978837	0.1742646	0.5601660	0.5028125	0.5279103	0.3965068	0.1776954	0.4124590	0.0466767	0.7032321	0.3061246	0.7577709	0.2071465	0.1065106	0.3282444	0.3105075	0.3740090	0.3437947	0.0094965	0.2056052	0.1119302	0.4554583	0.5419145	0.6570242	0.4346022	0.2076460	0.6082732	0.2743788	0.6726716	0.3505241	0.3667182	0.2956876	0.2203713	0.6345761	0.1121376	0.1814625	0.6318331	0.0497049	0.4616723	0.2458988	0.7023538	0.2095667	0.3330453	0.0216905	0.2018112	0.7422762	0.7458563	0.3645228	0.2733404	0.5224842	0.0966358	0.6461682	0.6794093	0.6758797	0.7055172	0.3245760	0.5936976	0.7999338	0.1361594	0.7065389	0.9128698
0.5259740	0.1579237	0.0534467	0.0031651	0.2452137	0.6306866	0.2986745	0.0237913	0.0000000	0.1712201	0.4309674	0.6311557	0.2641980	0.0879986	0.6029094	0.6842783	0.1229296	0.6130742	0.3423041	0.7468065	0.0547440	0.4689144	0.1975746	0.5305509	0.3088165	0.1340895	0.3721675	0.3124043	0.3019335	0.5208244	0.3631973	0.6542437	0.5038009	0.6394745	0.6712811	0.2808890	0.5025347	0.7964994	0.4359070	0.4082841	0.2802922	0.6297919	0.4098065	0.5644999	0.5409854	0.1624871	0.3151515	0.0335438	0.6699125	0.2903576	0.6517152	0.2575207	0.0583716	0.4003088	0.2209130	0.3048090	0.2489390	0.0101504	0.2338285	0.1146036	0.2351092	0.5365866	0.7780906	0.6216449	0.2014440	0.7006387	0.3881148	0.6529141	0.4389428	0.4333280	0.2101090	0.2814516	0.5431172	0.0714312	0.1273841	0.6650459	0.0584842	0.3260461	0.2313602	0.7160238	0.1699868	0.3913100	0.0149450	0.1250304	0.6148329	0.7925360	0.3187111	0.2914681	0.4204585	0.0961020	0.7435549	0.7039187	0.6067357	0.6842198	0.3281218	0.6932359	0.6048615	0.0902748	0.6673580	0.6913874
0.0582072	0.2905862	0.3967469	0.5650338	0.4169684	0.6848156	0.3862138	0.3109504	0.4463058	0.0000000	0.3721662	0.7434947	0.2891436	0.1460496	0.4659264	0.7989419	0.1023441	0.5926774	0.3061121	0.7236350	0.0816090	0.4856430	0.2935828	0.3729956	0.3155193	0.1315071	0.2532189	0.2488401	0.1849775	0.5575572	0.2880573	0.7470806	0.4090605	0.7543686	0.6610290	0.2466584	0.5029825	0.6945006	0.5023582	0.4311539	0.2265729	0.5847458	0.5533953	0.7030030	0.5613297	0.1157947	0.3718351	0.0599564	0.8040958	0.4082368	0.8006325	0.3547021	0.0897216	0.2923697	0.3489662	0.2374999	0.3543081	0.0029783	0.2104790	0.0743591	0.4468544	0.5171271	0.5406997	0.6015170	0.2758358	0.6682282	0.4318618	0.7011812	0.3131472	0.2837078	0.2755785	0.1736928	0.6128256	0.1347782	0.1848323	0.6823219	0.1007910	0.3647433	0.3203269	0.6765924	0.2415266	0.4132559	0.4338328	0.6936725	0.7919463	0.6300610	0.3123768	0.2832603	0.5533431	0.0749791	0.6371820	0.7078050	0.6220545	0.8504470	0.3918193	0.6967358	0.7294942	0.1138200	0.6352621	0.8800589
