G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.5970959	0.4406619	0.7681360	0.0675825	0.0210556	0.4639639	0.5075213	0.6074879	0.1947517	0.3811512	0.0981430	0.2080737	0.2796792	0.1112496	0.1847728	0.5882494	0.2824544	0.4571476	0.4542169	0.2053299	0.2363071	0.5069717	0.4234808	0.6088106	0.6113458	0.3488144	0.6164358	0.0626798	0.0005167	0.1872751	0.5095818	0.6959479	0.2675411	0.1945040	0.0589723	0.7053199	0.0189898	0.9092306	0.2667793	0.7088823	0.0465825	0.6457787	0.0439623	0.0613694	0.7023565	0.3760696	0.2422657	0.7614765	0.6316365	0.1437231	0.8169293	0.5601405	0.5010129	0.6908731	0.5844110	0.1020214	0.0102027	0.0583493	0.7054909	0.0098820	0.1774945	0.3512695	0.4458901	0.2840983	0.6005333	0.0768071	0.0418976	0.3202399	0.0268028	0.6427086	0.4024971	0.2448641	0.0380537	0.4685606	0.0550185	0.7668084	0.6581393	0.3608262	0.3939541	0.4947436	0.4034686	0.6972513	0.0771767	0.6305018	0.6653828	0.1119604	0.7738255	0.0675683	0.7239001	0.6883594	0.7478670	0.0736539	0.4026408	0.1105707	0.4808508	0.6630996	0.7261250	0.0353831	0.6250648
0.3284020	0.0000000	0.6372677	0.6959622	0.1004974	0.7304907	0.6554528	0.5119049	0.9274290	0.1646419	0.3289918	0.0749196	0.1405931	0.3516619	0.2534865	0.2457842	0.6894754	0.2689967	0.6109010	0.4929591	0.1849084	0.1442837	0.5032662	0.5179200	0.6404824	0.6247357	0.2561909	0.6407181	0.0461652	0.0029088	0.2109728	0.4823967	0.7680299	0.2617301	0.2671897	0.1918531	0.8928895	0.0167485	0.7060637	0.2323481	0.8594141	0.1015097	0.6926939	0.0402102	0.0889036	0.7160056	0.4404256	0.3288788	0.5004232	0.6342153	0.2233966	0.7881891	0.6307695	0.5765025	0.7333038	0.4693740	0.0773287	0.0248133	0.0510384	0.6529030	0.0314003	0.1177635	0.2401308	0.5198549	0.2306337	0.5877617	0.0560948	0.0621549	0.2287120	0.0672585	0.9677296	0.3470372	0.1979750	0.0443514	0.4924260	0.0590340	0.7116798	0.5226481	0.3309409	0.3868062	0.5234806	0.2384702	0.8084991	0.0447986	0.6037348	0.7293759	0.0094663	0.6746503	0.0431928	0.7523568	0.7718120	0.6669002	0.0632975	0.5691441	0.0740790	0.6110650	0.5756274	0.6686248	0.0198538	0.6899675
0.3118678	0.3635320	0.0000000	0.4309607	0.0960128	0.8298155	0.4877041	0.4757900	0.7320418	0.3265435	0.4874772	0.2050381	0.1904618	0.3641849	0.2323456	0.3160088	0.5365510	0.2538883	0.5363432	0.6020081	0.1920594	0.2200747	0.5359747	0.4675134	0.6306772	0.5229343	0.2616717	0.5233193	0.0922050	0.0028173	0.2197033	0.4771788	0.7696776	0.3052620	0.2196677	0.3329624	0.8014770	0.0427673	0.6993984	0.2740463	0.6536321	0.0524397	0.6673802	0.0682787	0.0741065	0.7427161	0.3690713	0.3103036	0.6241314	0.6377034	0.2348871	0.6013191	0.5010370	0.6758397	0.7108505	0.3512382	0.0596850	0.0607820	0.0634084	0.7758263	0.0114085	0.1370806	0.6584286	0.4262833	0.2666208	0.5966315	0.0571424	0.0963781	0.4097671	0.0829701	0.7596629	0.4762720	0.2518470	0.0376233	0.5391590	0.0512123	0.6271397	0.3817786	0.3227530	0.3514464	0.4575160	0.3240956	0.6398419	0.0428888	0.4261707	0.6174120	0.0371649	0.8232920	0.3785270	0.8483452	0.7330659	0.6763495	0.0856650	0.4090914	0.0700084	0.6434233	0.5246279	0.8831634	0.0116256	0.6547934
0.4937179	0.2448679	0.5261855	0.0000000	0.0966550	0.7410830	0.5708416	0.6365501	0.7535282	0.2609992	0.4919386	0.1842880	0.2053881	0.2876357	0.1883389	0.2665442	0.7376917	0.2847908	0.5906862	0.4197132	0.2234709	0.1428297	0.5059193	0.5077694	0.5122099	0.6615666	0.3594900	0.5483189	0.0510317	0.0041932	0.2846964	0.4356710	0.6540145	0.3170475	0.2017175	0.0993252	0.8207516	0.0551169	0.7349887	0.2501542	0.7675863	0.0430882	0.6169379	0.0378324	0.0631047	0.7763723	0.2924019	0.2911360	0.4529502	0.6957440	0.1429513	0.6093997	0.5645487	0.4028518	0.7831025	0.5330420	0.0994968	0.1138452	0.0456216	0.7721095	0.0254842	0.1349596	0.2737176	0.4420018	0.2920582	0.6358892	0.0814785	0.0338665	0.2729854	0.0590566	0.7051505	0.3685934	0.2302218	0.0400859	0.5453028	0.0613198	0.6820808	0.5593265	0.2830325	0.3583772	0.3788343	0.0185475	0.6410227	0.0354780	0.7228813	0.7364417	0.5440534	0.6408684	0.0397326	0.7007184	0.7105423	0.6609472	0.0338753	0.4539431	0.0898814	0.5556855	0.6824431	0.7324584	0.0249070	0.6213490
0.3437258	0.2953925	0.5828306	0.5643413	0.0000000	0.6582020	0.6145851	0.6116690	0.7119793	0.2464392	0.3984751	0.1107276	0.1596807	0.3670733	0.1611974	0.2502094	0.7755989	0.2735268	0.5492634	0.4473861	0.2321109	0.2252849	0.4797041	0.4801178	0.6371049	0.6613372	0.2627802	0.5506638	0.0760839	0.0038391	0.2621965	0.4982499	0.7476953	0.2996883	0.2343938	0.1278799	0.6317360	0.0834758	0.6791827	0.3486751	0.7391591	0.0634627	0.5897969	0.0618945	0.0679473	0.6782166	0.3293892	0.2581770	0.7252684	0.5505281	0.1131884	0.7664206	0.5816464	0.5034721	0.8410474	0.2686625	0.0640539	0.0123059	0.0660104	0.6511055	0.0083157	0.2310233	0.7058371	0.4745572	0.2070484	0.6484843	0.0511341	0.0578593	0.3238934	0.0518904	0.7329815	0.3797849	0.1807262	0.0321441	0.5576859	0.0811743	0.7607227	0.5109489	0.2880796	0.3531416	0.5035265	0.3271677	0.7588955	0.0354669	0.5803611	0.7531531	0.0756825	0.6947348	0.3904855	0.7482420	0.7026692	0.5751701	0.0593415	0.4571683	0.0825477	0.4861089	0.4499412	0.8691750	0.0345193	0.7230538
0.4497642	0.2400952	0.6398428	0.3884351	0.0909450	0.0000000	0.6581730	0.4613933	0.5611255	0.2322151	0.3321758	0.1471224	0.2262203	0.3256929	0.1939708	0.3007819	0.5574543	0.2176780	0.5956162	0.4527744	0.1860607	0.3066576	0.4519278	0.3550540	0.6255319	0.7315197	0.3234600	0.5454360	0.0918657	0.0039844	0.2925498	0.3550236	0.7799036	0.3506854	0.3253147	0.2472979	0.6578111	0.0542200	0.7592386	0.2781751	0.6431233	0.0375432	0.5351265	0.0650694	0.0366364	0.7200581	0.4152526	0.3107262	0.6246340	0.6462264	0.3068235	0.7372551	0.5645314	0.6048744	0.7840625	0.5053146	0.0482367	0.0287334	0.0368428	0.6679942	0.0215265	0.1535743	0.2137551	0.4874595	0.2519972	0.5329687	0.0464598	0.0774045	0.3293336	0.0342623	0.6383001	0.3428647	0.2776791	0.0371775	0.3626242	0.0365551	0.6297222	0.5661288	0.3388628	0.5010230	0.4506050	0.2576557	0.8227814	0.0501452	0.4535190	0.6227332	0.0082031	0.7879449	0.1656030	0.6334620	0.6772776	0.6961822	0.1067698	0.4795583	0.1013542	0.5338120	0.6828008	0.7064338	0.0366579	0.6434587
0.3475729	0.2580837	0.7182975	0.4244914	0.0937127	0.6013278	0.0000000	0.4104632	0.8440057	0.1917942	0.3293308	0.1151178	0.1490019	0.2597524	0.2247442	0.3021565	0.5999088	0.3421595	0.5264424	0.5480654	0.1463304	0.0708704	0.5165344	0.6342320	0.5918342	0.5657577	0.2635307	0.6578516	0.0458821	0.0134872	0.3128948	0.5849763	0.7557327	0.3505063	0.2561756	0.0824474	0.9014566	0.0395046	0.7448711	0.2805270	0.6932231	0.0798087	0.6115515	0.0651194	0.0799288	0.6376477	0.3295310	0.2790542	0.6181379	0.5445530	0.1898792	0.7435915	0.4741408	0.5571326	0.7218137	0.4829142	0.1216323	0.0349263	0.0642812	0.7735370	0.0065384	0.1493904	0.3407289	0.5238368	0.2178643	0.6275773	0.1075816	0.0773137	0.2730034	0.0269607	0.6427901	0.2997870	0.2574640	0.0400029	0.4546408	0.0841606	0.7775321	0.4452190	0.2902548	0.4505099	0.5325521	0.4834884	0.7557599	0.0260267	0.6623735	0.7594316	0.2197136	0.7515362	0.1170173	0.6660959	0.8066257	0.6252630	0.0601537	0.4199467	0.1995682	0.5583551	0.7126265	0.7721457	0.0409509	0.6458005
0.0012816	0.4739342	0.3964717	0.8670095	0.0351452	0.0394169	0.5449878	0.0000000	0.7127568	0.1985973	0.2988899	0.1972202	0.2179581	0.3669245	0.1988624	0.2637658	0.7424979	0.3486344	0.4996360	0.6138103	0.2519472	0.3049572	0.5387403	0.8017867	0.5882343	0.6406802	0.2317033	0.4469566	0.0677026	0.0034947	0.1394509	0.4716731	0.9503078	0.2727677	0.2231656	0.2531710	0.6707594	0.0351438	0.9079500	0.2520782	0.6863330	0.0440483	0.5587141	0.0323906	0.0811366	0.7478084	0.4086045	0.3029002	0.8170127	0.5903324	0.1393197	0.6237247	0.5424181	0.6891322	0.7836425	0.4086827	0.0711904	0.0330636	0.0577366	0.7468579	0.0164995	0.1107855	0.2296817	0.5930270	0.2644636	0.7473521	0.0684743	0.0714809	0.3493233	0.0334785	0.8200992	0.4616052	0.2284626	0.0300994	0.4098536	0.0613255	0.4059619	0.5769054	0.3493902	0.7415286	0.5667783	0.5442251	0.7191668	0.0474982	0.4222624	0.5698605	0.0009614	0.6625709	0.0380782	0.6329579	0.7521862	0.6484315	0.0549985	0.4946875	0.0939723	0.5675941	0.6283118	0.7814224	0.0602840	0.5348446
0.3034077	0.2192519	0.7365711	0.5085499	0.1140007	0.6946395	0.5949282	0.5491557	0.0000000	0.7739940	0.6035070	0.3665187	0.1825829	0.3245687	0.2318496	0.2084072	0.6593654	0.3604737	0.6231555	0.4168194	0.2073014	0.1877840	0.5211693	0.5165657	0.5661564	0.5596620	0.3353895	0.4642602	0.0649106	0.0056566	0.1655792	0.3842220	0.6619300	0.2720322	0.1275778	0.0606689	0.8035429	0.0678116	0.7237864	0.2354599	0.7343570	0.0296478	0.6067752	0.0385871	0.0718955	0.7361849	0.4022812	0.2870360	0.5881796	0.7352074	0.0726738	0.7932795	0.5540088	0.4377132	0.6649180	0.5363050	0.0901591	0.0400555	0.0787126	0.6899295	0.0166996	0.1243774	0.3181884	0.4749144	0.1650103	0.6283413	0.0507447	0.0879336	0.2707305	0.0291053	0.6604982	0.3347580	0.2094255	0.0863930	0.5073765	0.0443284	0.8239217	0.4463724	0.3513329	0.3963684	0.4218221	0.3118974	0.7424559	0.0716353	0.6104261	0.6478346	0.6494677	0.8237376	0.1138881	0.6940568	0.7493887	0.6819516	0.1015636	0.4734141	0.0871455	0.5545358	0.5853874	0.7237530	0.0337031	0.5851284
0.3879594	0.2194968	0.6224007	0.5253679	0.0846356	0.5990433	0.7468484	0.4784523	0.8048195	0.0000000	0.3433196	0.2423640	0.2388122	0.2876129	0.1431211	0.2225798	0.5720221	0.3173486	0.5148475	0.4380450	0.2146486	0.2860436	0.5110460	0.4581643	0.5826416	0.5631146	0.2886804	0.5376166	0.0670935	0.0038736	0.2508612	0.4232606	0.7003795	0.3785940	0.2366988	0.1717345	0.6901678	0.0931516	0.7245712	0.2809684	0.7476506	0.0290684	0.6328539	0.0466303	0.0356543	0.8191556	0.4855315	0.2976394	0.5996295	0.5326315	0.0865510	0.7810053	0.4392199	0.5135046	0.7553890	0.6506532	0.1375750	0.0125204	0.0492897	0.7428532	0.0174586	0.1467290	0.7203879	0.4611538	0.2443279	0.6716699	0.0332228	0.0500625	0.2557486	0.0774988	0.6748243	0.3275710	0.3084425	0.0424952	0.5649125	0.0538394	0.6900788	0.4345012	0.3189468	0.2522572	0.5860216	0.3082784	0.8071972	0.0539731	0.5838562	0.7680381	0.1200948	0.7651194	0.3674190	0.8496017	0.8102382	0.6841635	0.0576933	0.4818923	0.0799296	0.4803018	0.5666896	0.6577872	0.0333681	0.7739963
