G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.2736918	0.0000441	0.4417281	0.3420976	0.5429279	0.0234847	0.2115310	0.5685996	0.2004288	0.3920247	0.5960302	0.2910275	0.1171759	0.5712605	0.6984850	0.1326796	0.6124480	0.2984176	0.6898369	0.1075524	0.3962141	0.1329724	0.3838141	0.3703885	0.1662286	0.3128169	0.2888048	0.6672952	0.5628071	0.2004227	0.7174358	0.3757563	0.7170437	0.7395836	0.2495437	0.4611045	0.7158994	0.3013999	0.5599108	0.2148073	0.5461520	0.4558871	0.6098091	0.5849921	0.1527797	0.3465187	0.0456990	0.7016654	0.3433921	0.5654380	0.2242358	0.1186878	0.2875248	0.3388909	0.2536782	0.3162163	0.0145987	0.2279963	0.0742299	0.3093203	0.5537614	0.7168283	0.5789352	0.1349923	0.6080534	0.4312456	0.5189179	0.2988786	0.2527473	0.2772353	0.2582584	0.5418450	0.1039500	0.2578973	0.6473971	0.1064718	0.2898513	0.2539215	0.6590180	0.1886576	0.3160486	0.0219924	0.0167542	0.7305384	0.7845703	0.1991604	0.3600181	0.3524280	0.0231086	0.6994088	0.6457088	0.6417056	0.7626298	0.3221179	0.6691440	0.6987621	0.0881548	0.7296969	0.6066883
0.3856154	0.0000000	0.0309876	0.0121559	0.3286724	0.5081985	0.3096786	0.0317967	0.3908466	0.1522067	0.5568446	0.7577082	0.2363439	0.0883795	0.4889482	0.6618801	0.1011229	0.6387431	0.2321313	0.8060874	0.0846308	0.4657686	0.2188697	0.3905092	0.3313146	0.1592521	0.3037152	0.2826734	0.2862197	0.5947571	0.3148467	0.6513449	0.4470653	0.6130148	0.6987683	0.2093846	0.4828650	0.5495754	0.3345004	0.4174109	0.2482195	0.6133793	0.3736109	0.5646173	0.5180480	0.1412664	0.3306859	0.0230526	0.6908267	0.4326390	0.6673538	0.3271882	0.0969674	0.3626636	0.4467939	0.2388473	0.3814699	0.0061276	0.1829234	0.0880867	0.3463797	0.5633152	0.5154118	0.7484993	0.1882501	0.6504120	0.3427430	0.5884851	0.4197087	0.3917057	0.2637128	0.2483534	0.4984536	0.0508753	0.2159784	0.5714289	0.0905995	0.3797231	0.2331075	0.7329938	0.1938642	0.3286417	0.0155483	0.2246804	0.6343119	0.6342831	0.2525618	0.2434404	0.4727991	0.0253442	0.8174087	0.8837593	0.6872237	0.7141072	0.2971048	0.7122096	0.7293901	0.1085981	0.6172619	0.6934324
0.8544582	0.1023308	0.0000000	0.0019630	0.1514362	0.5936344	0.3255194	0.0048451	0.4309868	0.2167804	0.4529790	0.6513811	0.3540951	0.1151122	0.6076966	0.7715550	0.1291864	0.6936580	0.2724029	0.6281786	0.0928524	0.5141565	0.3569623	0.4074053	0.2258939	0.1689577	0.2774253	0.2064326	0.7237009	0.5617864	0.2017873	0.6183163	0.6280168	0.6434338	0.6652210	0.2442388	0.3821907	0.6196100	0.4008244	0.4086145	0.1987135	0.5934200	0.5674596	0.7003296	0.5529133	0.1200537	0.4388693	0.0672038	0.6655579	0.3188679	0.8666192	0.3000996	0.0830533	0.3886445	0.3012426	0.2282841	0.3831612	0.0181057	0.2609388	0.1273887	0.3552783	0.5517727	0.6443108	0.5146819	0.2448738	0.6729600	0.3399277	0.3721000	0.3581339	0.3182087	0.2588885	0.2712543	0.5063994	0.0735128	0.2257510	0.4893545	0.0649228	0.3027593	0.2805418	0.6954524	0.2023510	0.4147457	0.0116374	0.0175873	0.7078298	0.5940403	0.2965867	0.2712058	0.5206494	0.0572881	0.7543985	0.7118703	0.6914747	0.7839775	0.3340087	0.8308437	0.6750380	0.0899797	0.8383620	0.6197475
0.5632926	0.1403539	0.0967814	0.0000000	0.1853038	0.5583705	0.2968507	0.0281455	0.3689410	0.1777080	0.3957229	0.6819104	0.2262607	0.0767348	0.4681919	0.8133999	0.1175360	0.5603387	0.1428896	0.7844572	0.0918080	0.4012148	0.2036272	0.3765138	0.3138576	0.1544235	0.3000684	0.2974451	0.3026846	0.4893553	0.3039208	0.7116851	0.4212459	0.6818867	0.7266261	0.3036484	0.4916691	0.5644567	0.3242665	0.4281777	0.2942648	0.5636405	0.4954999	0.6296341	0.6707260	0.1779939	0.4106455	0.0328886	0.7263424	0.3643676	0.6381494	0.2516836	0.0842738	0.3339708	0.3601701	0.2562959	0.2608461	0.0034045	0.2050844	0.0651728	0.3671626	0.4923145	0.6828137	0.5488335	0.2517259	0.6334286	0.3854630	0.4963927	0.4263045	0.3546336	0.2945551	0.2905776	0.5360891	0.0750852	0.2061856	0.5612686	0.0790547	0.4404219	0.2484706	0.7840070	0.2475059	0.3420938	0.0051087	0.2522028	0.6803722	0.6790118	0.3000184	0.2473575	0.4249054	0.0847185	0.6531956	0.6910285	0.5833403	0.6581866	0.2975332	0.6883154	0.6721557	0.1230007	0.8478212	0.6780903
0.4227059	0.1025236	0.0743151	0.0158448	0.0000000	0.3897237	0.3499713	0.0302508	0.3866420	0.2339693	0.5188679	0.6312601	0.2613368	0.1052184	0.5267560	0.6995449	0.1020064	0.6937669	0.3341950	0.5227452	0.0713525	0.3858895	0.2061902	0.4374523	0.3224744	0.1889226	0.2927228	0.2288230	0.2874537	0.5376877	0.3375136	0.7035302	0.4943061	0.6577533	0.8937658	0.1975385	0.4659481	0.6695040	0.3492021	0.4598038	0.2158306	0.4682413	0.4271900	0.5281584	0.6386477	0.1151887	0.3744590	0.0404358	0.5696744	0.3750003	0.5933747	0.2517422	0.1070279	0.4328176	0.3059657	0.3101601	0.2637499	0.0063214	0.2215537	0.1046780	0.3824561	0.5606814	0.6815655	0.6240804	0.1946068	0.5913647	0.3837369	0.5712045	0.3538154	0.3674425	0.2896880	0.2115330	0.6675281	0.0724351	0.2039974	0.5162977	0.0640168	0.2500830	0.2999970	0.6675216	0.1973259	0.4287734	0.0166436	0.1617656	0.5847472	0.7145261	0.3246150	0.2483467	0.4222868	0.1063873	0.7185744	0.6325207	0.6539093	0.7020210	0.3593750	0.7786658	0.7842819	0.1448250	0.6936351	0.7028087
0.4196661	0.0940008	0.0800860	0.0147749	0.2937381	0.0000000	0.2557866	0.1065524	0.3601651	0.1639879	0.4133629	0.7836713	0.3697534	0.1561792	0.6096323	0.6158246	0.0964299	0.5772903	0.4656335	0.6426533	0.1343379	0.3165182	0.2069660	0.4638133	0.1651143	0.1526069	0.2382495	0.3325834	0.3529185	0.4478429	0.2092082	0.6665769	0.4764072	0.5770379	0.6651826	0.2606640	0.4287575	0.6470461	0.3754066	0.4111750	0.2697823	0.5717565	0.6455395	0.6055140	0.5258694	0.1027714	0.3455924	0.0230441	0.7493766	0.2973156	0.6813262	0.2566140	0.1095137	0.3522924	0.2875308	0.2538813	0.3110098	0.0094693	0.2600389	0.1009769	0.3703374	0.6046908	0.7617764	0.5510056	0.1838842	0.7569092	0.4014619	0.5619974	0.2930312	0.2918707	0.2673083	0.3046142	0.5186233	0.0477365	0.1509414	0.6609363	0.0827463	0.3046244	0.2961147	0.7395696	0.1593680	0.3494129	0.0229175	0.2373356	0.6380304	0.6697062	0.1856582	0.3460818	0.4341891	0.0848545	0.6785418	0.6731931	0.6045599	0.5967089	0.2547917	0.7417814	0.6116865	0.1131207	0.7053611	0.5887519
0.4229180	0.1137215	0.1039036	0.0036090	0.2363504	0.4301479	0.0000000	0.0244072	0.2805403	0.1683055	0.4981101	0.6260014	0.4084124	0.1106072	0.5275193	0.7802810	0.1095253	0.6815124	0.4759436	0.7134455	0.0806912	0.3352506	0.2412898	0.3405981	0.3363903	0.1392916	0.3816847	0.3458198	0.3460405	0.5421685	0.2255601	0.6170305	0.6198638	0.5905972	0.7101922	0.3216175	0.3888789	0.6855610	0.4111101	0.5172120	0.2260628	0.5262814	0.4540779	0.6544318	0.5588723	0.2745900	0.3285236	0.0482400	0.6190499	0.3325276	0.7276223	0.3363510	0.0637108	0.3968815	0.2851685	0.3158483	0.2762174	0.0082227	0.1887641	0.0777124	0.3440371	0.6066431	0.6907644	0.5003830	0.1924386	0.6881889	0.2762326	0.4125130	0.2428147	0.3699201	0.2630092	0.2360249	0.4194399	0.0323196	0.2220485	0.5753409	0.0445560	0.4436453	0.3792859	0.6345885	0.2299206	0.3873788	0.0337223	0.2231636	0.5948554	0.6602695	0.3469388	0.2568247	0.4643603	0.1641900	0.7364791	0.7445584	0.7101563	0.7143434	0.1650936	0.6942113	0.6297100	0.1117585	0.6680544	0.8225217
0.4782371	0.1383158	0.0902467	0.0012365	0.2584443	0.3679024	0.2698831	0.0000000	0.4040784	0.2213975	0.4891832	0.6821267	0.2921453	0.1053356	0.4977898	0.8792623	0.0924561	0.7573108	0.4651041	0.5676343	0.0463450	0.3839146	0.1472242	0.3853697	0.2936861	0.1852936	0.3186420	0.2483968	0.4324519	0.5602239	0.2589496	0.6878545	0.4025646	0.6472997	0.7162735	0.2565736	0.3336263	0.7217223	0.3884843	0.4691555	0.2065290	0.5674759	0.4361258	0.6949395	0.6291755	0.1464940	0.2575083	0.0617232	0.6296010	0.3766306	0.6813665	0.2933278	0.1269841	0.2680341	0.3351403	0.2198540	0.3548605	0.0156984	0.2370837	0.1133765	0.3966891	0.5463019	0.7066479	0.6216072	0.1503823	0.6980201	0.3228008	0.5380547	0.4173416	0.2602632	0.3896610	0.2415792	0.5044731	0.0771283	0.3090700	0.6492200	0.1127297	0.4315268	0.2689974	0.6784976	0.2150700	0.3617800	0.0241844	0.0876804	0.6992566	0.6674215	0.2776098	0.1960422	0.4695543	0.0720630	0.6662120	0.6828064	0.6224388	0.6798996	0.2811582	0.6486252	0.8512224	0.1065711	0.7292168	0.6554690
0.5078887	0.1558874	0.0471848	0.0124852	0.3173205	0.5977793	0.3420287	0.0440146	0.0000000	0.2335397	0.3360650	0.5180947	0.3158022	0.1290009	0.4923982	0.6622610	0.1008786	0.6599392	0.3894404	0.6725666	0.0738663	0.4954902	0.0802369	0.4924735	0.3652313	0.1192824	0.3285794	0.2515718	0.4321572	0.5052790	0.2115609	0.7184834	0.5287014	0.5376830	0.6682894	0.2377936	0.4942363	0.6939774	0.3348461	0.3922465	0.2827289	0.5173996	0.4914146	0.5802789	0.5301864	0.1469435	0.4229117	0.0339807	0.6357050	0.3176403	0.7276306	0.2443976	0.1434913	0.3427553	0.3252154	0.2187943	0.3069700	0.0151972	0.2191023	0.1188707	0.3642015	0.4726859	0.5761773	0.5220649	0.2402612	0.7066821	0.4121399	0.5130121	0.4096993	0.3182826	0.2193147	0.2355327	0.5956610	0.0720159	0.1680132	0.6388500	0.0989969	0.2787389	0.2528795	0.6792884	0.1908342	0.3761214	0.0120758	0.1615567	0.6922522	0.7187576	0.2771965	0.2383941	0.4984051	0.0848904	0.7052454	0.6255958	0.6947716	0.6038279	0.4024690	0.6820716	0.5429928	0.0949669	0.6481001	0.6546283
0.1019564	0.2991909	0.3480572	0.7267123	0.5306107	0.7062016	0.3011661	0.4361354	0.4505609	0.0000000	0.4745490	0.7370014	0.3481836	0.0518235	0.5363291	0.7574087	0.1056797	0.6658959	0.3234800	0.6403755	0.1728950	0.3170601	0.1953346	0.4065938	0.2851074	0.1303555	0.2371306	0.3054521	0.2549002	0.4798027	0.2675171	0.7491805	0.4682585	0.6032210	0.6120019	0.3019520	0.3947845	0.5924375	0.4137325	0.3206859	0.2536050	0.5927652	0.5227259	0.5469610	0.5364241	0.1596106	0.3801099	0.0688566	0.8381614	0.4958197	0.6015442	0.2926609	0.0832016	0.3295415	0.4263273	0.1819450	0.2629257	0.0019319	0.1910193	0.0909495	0.3287630	0.5093524	0.5533517	0.7828409	0.2056416	0.5939646	0.3903703	0.5563434	0.5787922	0.3165817	0.2843207	0.2070514	0.4737050	0.1124588	0.1842328	0.6033279	0.0829192	0.3164125	0.2275658	0.7312561	0.1760506	0.3551563	0.4582972	0.7701197	0.6477279	0.7881979	0.2191701	0.2806440	0.3455720	0.0250755	0.7378278	0.7078094	0.5772939	0.7708151	0.3933407	0.6891505	0.6531523	0.1090499	0.7258152	0.7815066
