G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.2218724	0.4091763	0.3294363	0.7471851	0.0511810	0.7172596	0.4018268	0.0116662	0.5729765	0.0240874	0.3688473	0.0383866	0.0172906	0.0243479	0.1821061	0.3563794	0.5949445	0.0545329	0.0010960	0.0275607	0.1860518	0.1192219	0.1533210	0.1384717	0.5181232	0.4717069	0.3535331	0.2003007	0.4801735	0.2114307	0.0320695	0.2197327	0.1176704	0.7832362	0.7466561	0.6578669	0.1370470	0.0726262	0.7013772	0.0312669	0.8290943	0.7439117	0.5330847	0.8638815	0.6839179	0.6303638	0.7043066	0.4605397	0.1209697	0.7013738	0.8414221	0.5151918	0.2629323	0.5679632	0.4538535	0.1944995	0.2770458	0.1062979	0.2855140	0.0114694	0.3271768	0.7459547	0.3750922	0.6410496	0.3854237	0.4355397	0.5074703	0.5399129	0.0125874	0.2178843	0.0170355	0.0491244	0.0964317	0.4688132	0.6717882	0.0114709	0.1284899	0.1502217	0.0290911	0.4582017	0.1288520	0.5246153	0.2042893	0.4298799	0.1928567	0.1367689	0.0904788	0.0303383	0.6402843	0.7478033	0.4365677	0.6871450	0.4888048	0.4884502	0.7669693	0.2548766	0.6284265	0.5417549	0.8038421
0.1250881	0.0000000	0.4786236	0.3644157	0.6890537	0.0423312	0.5553817	0.5029497	0.0273007	0.4544976	0.0370089	0.4051793	0.0339277	0.0331817	0.0186177	0.1019018	0.3812456	0.5045911	0.0823502	0.0032396	0.0405212	0.2448300	0.0909372	0.1653087	0.1645364	0.7037930	0.4930013	0.4988672	0.1942181	0.4709035	0.1708585	0.0180354	0.2051916	0.1006140	0.5471155	0.7449228	0.6782461	0.0930893	0.0520396	0.8026048	0.0767868	0.6889495	0.6411708	0.4876036	0.6938126	0.6312260	0.5735962	0.5834826	0.3866364	0.1952166	0.6345731	0.6761673	0.3735685	0.3583856	0.4985336	0.3785532	0.3497235	0.2352940	0.1210419	0.2564696	0.0315811	0.3037123	0.7891220	0.4372408	0.5708375	0.3596129	0.3658561	0.4325965	0.4348447	0.0409160	0.1759102	0.0162269	0.0416956	0.1181144	0.4648648	0.8266914	0.0235864	0.1308735	0.1919913	0.0201408	0.4357387	0.0934018	0.7132676	0.2174630	0.6429571	0.2564518	0.2035288	0.0620272	0.0424534	0.6711800	0.6863163	0.3946002	0.6381611	0.5377189	0.5083151	0.7174269	0.2286213	0.6606747	0.5931054	0.7278399
0.0998094	0.2882414	0.0000000	0.4316372	0.6519220	0.0639768	0.8529201	0.3807020	0.0111547	0.4554450	0.0063896	0.3913657	0.0413331	0.0143218	0.0140104	0.0961265	0.5133136	0.5234925	0.0934277	0.0072943	0.0335304	0.1444366	0.1495056	0.0915361	0.0997852	0.7380968	0.5628520	0.3571464	0.2534307	0.4550647	0.2984643	0.0158063	0.2647253	0.0637340	0.8325092	0.6858382	0.6320596	0.1202263	0.0706573	0.7412793	0.0592743	0.6269772	0.6428420	0.5166187	0.5983607	0.7774257	0.7556674	0.7014738	0.4179766	0.2134309	0.6725618	0.6828868	0.4508235	0.2545591	0.6134793	0.3737520	0.3319543	0.2578962	0.0960818	0.3017545	0.0235742	0.3601917	0.8289335	0.5154680	0.7617179	0.3267660	0.2946788	0.5826234	0.6116147	0.0098332	0.2171300	0.0323773	0.0736746	0.0755462	0.4348127	0.7934161	0.0084017	0.1296410	0.2072631	0.0319951	0.3479832	0.0884189	0.6169571	0.1559885	0.7140567	0.1427457	0.2078651	0.1158211	0.0454440	0.6619895	0.8035145	0.3801940	0.7698406	0.3963823	0.4339773	0.7370686	0.3097395	0.8571365	0.6326966	0.6848959
0.1723393	0.2764542	0.5594549	0.0000000	0.6668692	0.0660016	0.8183262	0.4436510	0.0070581	0.5033716	0.0080729	0.3822914	0.0186725	0.0162089	0.0147499	0.0881812	0.3508896	0.6752878	0.0591330	0.0096095	0.0223484	0.1431807	0.1617156	0.1612514	0.1441809	0.6936294	0.4499328	0.4214517	0.1519839	0.4335540	0.1585355	0.0072141	0.2295712	0.1665621	0.7383680	0.6528002	0.6967272	0.0943170	0.0554990	0.6972365	0.0503304	0.7381396	0.7534591	0.6472946	0.7499715	0.6670529	0.6377610	0.6668445	0.4774334	0.1553724	0.6396650	0.6478883	0.5194989	0.2900813	0.5921461	0.5336409	0.2330142	0.2367572	0.1123975	0.2406384	0.0234123	0.2980408	0.6505903	0.5311460	0.6184942	0.3657320	0.3390168	0.4998494	0.4838027	0.0209309	0.2387620	0.0138748	0.0950439	0.0954035	0.3789249	0.7409151	0.0216750	0.0890872	0.1676950	0.0246587	0.5298432	0.1733002	0.5954723	0.2250204	0.6130721	0.2652447	0.1463043	0.0581074	0.0495433	0.7391789	0.7035353	0.4659140	0.6951717	0.5642993	0.5126477	0.7387155	0.3131062	0.7877850	0.6146528	0.8236013
0.1614648	0.0444880	0.0554097	0.1045593	0.0000000	0.6761258	0.0072327	0.1876388	0.0178417	0.3122497	0.2906222	0.6825583	0.7079077	0.6169240	0.8057033	0.4822623	0.7321631	0.6808749	0.3725952	0.2081599	0.0252546	0.0483114	0.2067108	0.1526307	0.2030284	0.8585260	0.5243521	0.4577334	0.2865942	0.5761874	0.1725800	0.0222009	0.2119265	0.1817968	0.6286799	0.5992145	0.7608734	0.0780190	0.0589919	0.6926292	0.0568033	0.7609354	0.8108532	0.5209200	0.7495309	0.7427377	0.6161373	0.6901665	0.4861632	0.1346966	0.7214091	0.7083501	0.4169272	0.3954225	0.5095982	0.2470606	0.2689455	0.2537626	0.0878994	0.2442808	0.0201521	0.2858781	0.7030023	0.4219710	0.4179622	0.4706980	0.3706519	0.4590126	0.4931072	0.0170536	0.1952410	0.0291453	0.0814058	0.0858281	0.4558565	0.7175763	0.0325770	0.1432113	0.1949242	0.0376883	0.4040265	0.0898499	0.8519967	0.1818864	0.6158207	0.2186508	0.1481967	0.0980529	0.0458422	0.8876253	0.7094774	0.4977971	0.7153270	0.4846700	0.3796836	0.6628233	0.2068112	0.7821194	0.5357255	0.7648818
0.1977561	0.2467822	0.5985839	0.3836288	0.7427073	0.0000000	0.5902821	0.4687650	0.0125189	0.5165433	0.0175920	0.3340465	0.0701790	0.0200101	0.0091205	0.1301702	0.3976431	0.6537919	0.0559251	0.0065444	0.0427374	0.1904368	0.1061583	0.0960894	0.0505481	0.6602713	0.5409701	0.4766682	0.1946563	0.4496884	0.2339252	0.0400170	0.2898906	0.1086934	0.8163717	0.7382221	0.6190669	0.1399551	0.0877019	0.7155788	0.0254911	0.6235423	0.6514601	0.6014677	0.6378647	0.6052612	0.5055600	0.5132610	0.3773192	0.2102900	0.5641912	0.7682746	0.3564043	0.2007192	0.4990064	0.3489909	0.3435256	0.2747571	0.0845018	0.2639447	0.0238149	0.2533507	0.6626003	0.4858015	0.6104348	0.3703396	0.3792408	0.5088423	0.5221898	0.0419795	0.1786569	0.0264131	0.0547681	0.0725068	0.3727875	0.6871043	0.0093979	0.1016417	0.2214219	0.0243834	0.4706844	0.1372777	0.6708181	0.1825309	0.7098235	0.2001596	0.1357604	0.0455366	0.0428858	0.7480539	0.6060961	0.4492173	0.5779266	0.6125624	0.5740780	0.7519332	0.2768266	0.7350781	0.8017013	0.8030123
0.1489003	0.2363433	0.6129020	0.3718196	0.8208562	0.0756421	0.0000000	0.3445594	0.0380677	0.4981778	0.0099678	0.3400816	0.0531158	0.0227490	0.0046228	0.1251919	0.3872897	0.6305810	0.0777999	0.0100764	0.0279694	0.1281095	0.1264968	0.1323422	0.1295153	0.6661602	0.4016784	0.4478801	0.2217401	0.6306335	0.1936714	0.0241020	0.2024150	0.2005909	0.6692865	0.7091132	0.7657347	0.0828039	0.0707328	0.7716292	0.0452434	0.8549565	0.7553032	0.6140202	0.7016841	0.6809647	0.7101755	0.7032144	0.4636344	0.2272858	0.7236488	0.7646853	0.4840092	0.2341673	0.5628893	0.3556085	0.3097053	0.3481335	0.0820659	0.3310333	0.0074159	0.2814137	0.5782109	0.4478744	0.3545332	0.4421094	0.4256718	0.5791594	0.6196355	0.0212495	0.1485606	0.0144798	0.0448915	0.0487775	0.4435802	0.6290647	0.0283751	0.1204727	0.1541248	0.0162139	0.3868277	0.0929593	0.7227212	0.2584932	0.4899995	0.1059462	0.1313043	0.1025985	0.0357942	0.6247339	0.7043034	0.4281630	0.7523618	0.4415712	0.5182225	0.6491156	0.2279297	0.7028047	0.5379378	0.7629742
0.1838362	0.2456693	0.6653576	0.4082041	0.7834327	0.0509494	0.8190337	0.0000000	0.0058269	0.5418829	0.0110524	0.3311857	0.0420203	0.0237038	0.0074110	0.0550905	0.3689178	0.6713748	0.0404139	0.0017000	0.0269102	0.2040528	0.1027020	0.1113896	0.1035207	0.7435843	0.4416255	0.4421542	0.2303595	0.5386601	0.2073018	0.0175231	0.2180786	0.1484604	0.7744642	0.6672198	0.6860898	0.1173276	0.0426693	0.6218556	0.0420958	0.6866933	0.6499673	0.7044366	0.8143081	0.5769143	0.6964242	0.6567551	0.4456580	0.1594701	0.7743753	0.8722245	0.3578609	0.3204661	0.5765870	0.3005995	0.3426062	0.2805442	0.1347333	0.3295813	0.0139129	0.2604985	0.6950452	0.4973044	0.5826599	0.2343127	0.3618215	0.5872825	0.4893161	0.0241461	0.2116363	0.0151747	0.0496999	0.0568319	0.4248846	0.7033069	0.0107878	0.1537807	0.1780847	0.0298638	0.4915664	0.1022300	0.7226357	0.2151800	0.5728016	0.1674901	0.2105038	0.0940838	0.0846961	0.7106353	0.6507002	0.4796922	0.6541612	0.4304816	0.5601240	0.6444380	0.2923945	0.7249220	0.7340521	0.7256868
0.1121402	0.1861732	0.5241418	0.3853129	0.6271626	0.0704064	0.7131228	0.4560251	0.0000000	0.5542957	0.0116900	0.4185220	0.0319376	0.0114223	0.0274233	0.0957176	0.4408840	0.5194972	0.1092572	0.0027303	0.0196701	0.1571133	0.1679516	0.1429576	0.1281757	0.7426646	0.5637344	0.3738402	0.2021981	0.5304374	0.1842788	0.0420382	0.2545338	0.1335548	0.6485023	0.7100271	0.7564621	0.1212551	0.0651980	0.7170232	0.0397997	0.7134227	0.5946802	0.4202346	0.7010532	0.7360873	0.6757729	0.5482027	0.4749962	0.1441038	0.6278708	0.6486695	0.4966998	0.3274104	0.4807955	0.4369679	0.2820381	0.2615123	0.0968330	0.2607115	0.0045014	0.3078332	0.5909473	0.5623890	0.5034862	0.2921581	0.3618916	0.4045824	0.5581752	0.0129391	0.1490463	0.0127038	0.0605989	0.0632689	0.4922799	0.6819239	0.0102607	0.1230790	0.1558302	0.0386624	0.4918563	0.1365305	0.6828895	0.2318519	0.6081491	0.2835857	0.1669641	0.0691407	0.0359148	0.7413505	0.7611761	0.5099514	0.6143844	0.3797828	0.5614121	0.7113622	0.3043808	0.8602759	0.5062252	0.6836916
0.4239673	0.3835893	0.5405308	0.6101817	0.6892252	0.0394414	0.6881935	0.5269222	0.0182907	0.0000000	0.0260763	0.4185938	0.0450901	0.0186574	0.0091935	0.1290551	0.5051313	0.5996629	0.0609450	0.0017832	0.0470252	0.1881388	0.8037870	0.7409968	0.5318186	0.8119426	0.5201261	0.5018704	0.7077503	0.5147301	0.0941857	0.0172197	0.2489463	0.1108991	0.5590768	0.7018722	0.0011408	0.0868943	0.0718170	0.6631412	0.0402554	0.7763219	0.7149657	0.3623323	0.6029488	0.7089102	0.4657293	0.3018492	0.5654596	0.1518814	0.7367256	0.7744125	0.3368191	0.2062544	0.4990931	0.3303188	0.2941855	0.3117461	0.2212892	0.5405196	0.2125885	0.4678927	0.7348050	0.5416172	0.4058577	0.4465616	0.2414574	0.5937040	0.0598229	0.6184677	0.7418893	0.7148931	0.7779928	0.8073390	0.5729254	0.0391108	0.5806703	0.0965118	0.1827480	0.0645168	0.4618200	0.1259483	0.6744217	0.2001240	0.6655829	0.2696442	0.1382990	0.0646448	0.6893591	0.6478262	0.8261821	0.3465155	0.6952292	0.3797136	0.4746487	0.7913666	0.1884175	0.6422846	0.5661377	0.8503444
